time,hka,mldfa,mpta,jlca,mldta,delta
4.810,191.963,149.235,22.100,3.298,178.426,-142.396
4.820,191.977,149.215,22.087,3.279,178.414,-142.385
4.830,191.988,149.192,22.076,3.255,178.410,-142.359
4.840,191.991,149.165,22.063,3.219,178.400,-142.312
4.850,192.023,149.147,22.039,3.209,178.373,-142.340
4.860,192.049,149.138,22.026,3.213,178.358,-142.374
4.870,192.039,149.133,22.021,3.193,178.354,-142.344
4.880,192.029,149.139,22.029,3.197,178.372,-142.337
4.890,192.017,149.142,22.006,3.165,178.348,-142.318
4.900,192.006,149.148,22.030,3.184,178.395,-142.308
4.910,192.000,149.155,22.019,3.174,178.396,-142.310
4.920,192.008,149.164,22.020,3.192,178.420,-142.344
4.930,192.016,149.114,21.995,3.125,178.406,-142.259
4.940,192.027,149.077,21.983,3.087,178.412,-142.208
4.950,192.027,149.044,21.980,3.051,178.433,-142.142
4.960,192.034,149.031,21.944,3.010,178.399,-142.131
4.970,192.004,149.027,21.928,2.959,178.391,-142.062
4.980,191.955,149.031,21.924,2.910,178.404,-141.972
4.990,191.886,149.036,21.949,2.871,178.449,-141.844
5.000,191.857,149.040,21.921,2.818,178.416,-141.793
5.010,191.809,149.029,21.896,2.735,178.383,-141.677
5.020,191.772,148.998,21.867,2.636,178.346,-141.539
5.030,191.727,148.992,21.861,2.580,178.343,-141.439
5.040,191.684,148.929,21.807,2.420,178.270,-141.226
5.050,191.614,148.898,21.774,2.286,178.221,-141.024
5.060,191.526,148.873,21.732,2.131,178.162,-140.798
5.070,191.392,148.843,21.675,1.910,178.072,-140.470
5.080,191.241,148.825,21.620,1.687,177.983,-140.134
5.090,191.081,148.832,21.544,1.457,177.855,-139.827
5.100,190.957,148.822,21.428,1.207,177.675,-139.557
5.110,190.843,148.824,21.322,0.989,177.497,-139.335
5.120,190.736,148.849,21.185,0.770,177.286,-139.170
5.130,190.632,148.849,21.075,0.556,177.111,-138.962
5.140,190.520,148.848,20.959,0.328,176.941,-138.737
5.150,190.409,148.858,20.864,0.131,176.806,-138.533
5.160,190.279,148.875,20.807,0.039,176.729,-138.386
5.170,190.138,148.892,20.688,0.282,176.568,-138.624
5.180,189.939,148.877,20.546,0.638,176.372,-138.908
5.190,189.800,148.893,20.427,0.880,176.221,-139.146
5.200,189.626,148.841,20.351,1.182,176.131,-139.298
5.210,189.505,148.841,20.304,1.351,176.092,-139.393
5.220,189.379,148.840,20.277,1.504,176.087,-139.446
5.230,189.172,148.770,20.223,1.835,176.035,-139.553
5.240,188.935,148.730,20.187,2.148,176.000,-139.626
5.250,188.672,148.676,20.151,2.501,175.954,-139.698
5.260,188.356,148.618,20.116,2.909,175.888,-139.768
5.270,188.016,148.536,20.049,3.399,175.768,-139.902
5.280,187.617,148.495,19.932,3.956,175.547,-140.135
5.290,187.209,148.495,19.894,4.403,175.429,-140.213
5.300,186.782,148.488,19.757,4.973,175.168,-140.485
5.310,186.402,148.541,19.641,5.416,174.941,-140.717
5.320,186.049,148.562,19.497,5.891,174.680,-141.005
5.330,185.711,148.553,19.407,6.328,174.501,-141.186
5.340,185.379,148.555,19.296,6.771,174.289,-141.409
5.350,185.017,148.543,19.232,7.208,174.143,-141.536
5.360,184.610,148.549,19.186,7.656,174.014,-141.628
5.370,184.242,148.574,19.158,8.026,173.913,-141.683
5.380,183.876,148.628,19.159,8.337,173.846,-141.681
5.390,183.519,148.715,19.175,8.591,173.789,-141.651
5.400,183.288,148.779,19.165,8.768,173.731,-141.671
5.410,183.148,148.836,19.179,8.838,173.726,-141.642
5.420,183.063,148.843,19.230,8.864,173.772,-141.541
5.430,183.044,148.838,19.215,8.903,173.769,-141.569
5.440,183.034,148.821,19.187,8.957,173.733,-141.625
5.450,182.987,148.807,19.170,9.035,173.724,-141.660
5.460,182.980,148.839,19.177,9.004,173.738,-141.645
5.470,182.959,148.856,19.192,8.993,173.761,-141.617
5.480,182.931,148.895,19.225,8.948,173.795,-141.550
5.490,182.846,148.917,19.288,8.948,173.848,-141.424
5.500,182.756,148.898,19.310,9.036,173.840,-141.379
5.510,182.653,148.885,19.325,9.138,173.824,-141.351
5.520,182.548,148.861,19.377,9.214,173.865,-141.246
5.530,182.481,148.854,19.406,9.259,173.890,-141.188
5.540,182.443,148.832,19.446,9.279,173.944,-141.108
5.550,182.425,148.815,19.473,9.286,174.005,-141.053
5.560,182.413,148.812,19.509,9.266,174.083,-140.982
5.570,182.406,148.785,19.554,9.256,174.196,-140.893
5.580,182.371,148.718,19.615,9.295,174.329,-140.769
5.590,182.313,148.687,19.651,9.349,174.427,-140.697
5.600,182.278,148.654,19.673,9.396,174.504,-140.655
5.610,182.245,148.639,19.740,9.376,174.638,-140.521
5.620,182.216,148.629,19.817,9.338,174.779,-140.366
5.630,182.173,148.621,19.834,9.372,174.822,-140.333
5.640,182.152,148.615,19.821,9.412,174.815,-140.359
5.650,182.122,148.619,19.809,9.450,174.798,-140.382
5.660,182.117,148.632,19.707,9.544,174.659,-140.586
5.670,182.130,148.648,19.687,9.535,174.630,-140.625
5.680,182.145,148.667,19.649,9.540,174.573,-140.703
5.690,182.159,148.677,19.628,9.535,174.544,-140.744
5.700,182.168,148.693,19.652,9.487,174.575,-140.696
5.710,182.196,148.713,19.671,9.419,174.590,-140.658
5.720,182.248,148.726,19.662,9.365,174.567,-140.676
5.730,182.301,148.729,19.657,9.312,174.551,-140.686
5.740,182.345,148.740,19.599,9.316,174.448,-140.803
5.750,182.377,148.742,19.562,9.319,174.375,-140.875
5.760,182.418,148.747,19.534,9.301,174.312,-140.931
5.770,182.449,148.756,19.527,9.269,174.283,-140.947
5.780,182.480,148.758,19.503,9.259,174.238,-140.994
5.790,182.552,148.765,19.499,9.184,174.237,-141.002
5.800,182.612,148.760,19.463,9.165,174.195,-141.074
5.810,182.667,148.763,19.459,9.112,174.196,-141.082
5.820,182.718,148.754,19.438,9.090,174.178,-141.125
5.830,182.777,148.745,19.423,9.055,174.171,-141.154
5.840,182.838,148.743,19.371,9.047,174.111,-141.258
5.850,182.911,148.733,19.359,8.997,174.105,-141.282
5.860,182.985,148.732,19.329,8.954,174.079,-141.343
5.870,183.047,148.729,19.330,8.895,174.084,-141.341
5.880,183.104,148.766,19.316,8.813,174.070,-141.367
5.890,183.161,148.784,19.299,8.757,174.052,-141.403
5.900,183.233,148.780,19.297,8.690,174.050,-141.407
5.910,183.344,148.808,19.282,8.566,174.031,-141.436
5.920,183.463,148.833,19.264,8.439,174.008,-141.471
5.930,183.588,148.855,19.227,8.331,173.957,-141.546
5.940,183.794,148.888,19.134,8.183,173.834,-141.731
5.950,183.955,148.919,19.136,7.990,173.831,-141.729
5.960,184.129,149.014,19.139,7.718,173.821,-141.723
5.970,184.233,149.060,19.228,7.479,173.917,-141.544
5.980,184.412,149.073,19.223,7.292,173.910,-141.554
5.990,184.597,149.145,19.244,7.013,173.925,-141.511
6.000,184.793,149.204,19.257,6.746,173.930,-141.485
6.010,185.030,149.267,19.253,6.451,173.922,-141.495
6.020,185.277,149.318,19.296,6.108,173.982,-141.408
6.030,185.567,149.388,19.316,5.729,174.019,-141.369
6.040,185.859,149.403,19.375,5.364,174.114,-141.250
6.050,186.160,149.410,19.434,4.995,174.229,-141.132
6.060,186.391,149.377,19.518,4.714,174.368,-140.964
6.070,186.565,149.285,19.657,4.493,174.585,-140.686
6.080,186.723,149.248,19.846,4.183,174.870,-140.309
6.090,186.856,149.221,20.038,3.885,175.178,-139.925
6.100,186.979,149.194,20.241,3.586,175.498,-139.517
6.110,187.120,149.192,20.464,3.224,175.839,-139.072
6.120,187.212,149.180,20.658,2.950,176.154,-138.683
6.130,187.311,149.175,20.896,2.617,176.525,-138.207
6.140,187.394,149.165,21.106,2.335,176.850,-137.787
6.150,187.502,149.144,21.261,2.093,177.105,-137.479
6.160,187.644,149.186,21.409,1.760,177.357,-137.182
6.170,187.791,149.119,21.581,1.509,177.632,-136.838
6.180,187.975,149.102,21.686,1.238,177.818,-136.629
6.190,188.128,149.082,21.792,0.999,178.007,-136.416
6.200,188.260,149.052,21.894,0.794,178.172,-136.212
6.210,188.378,149.033,21.935,0.654,178.256,-136.130
6.220,188.483,149.019,22.003,0.494,178.372,-135.993
6.230,188.583,149.013,22.079,0.324,178.497,-135.841
6.240,188.676,148.995,22.129,0.201,178.585,-135.743
6.250,188.759,148.979,22.192,0.069,178.689,-135.615
6.260,188.835,148.958,22.194,0.013,178.710,-135.613
6.270,188.885,148.935,22.231,0.052,178.778,-135.641
6.280,188.922,148.927,22.240,0.090,178.795,-135.699
6.290,188.941,148.914,22.270,0.125,178.854,-135.710
6.300,188.982,148.925,22.227,0.134,178.792,-135.813
6.310,189.002,148.925,22.108,0.035,178.615,-135.853
6.320,189.030,148.933,22.036,0.001,178.524,-135.927
6.330,189.049,148.945,21.979,0.026,178.457,-136.042
6.340,189.064,148.952,22.040,0.056,178.588,-136.033
6.350,189.045,148.961,21.934,0.060,178.456,-136.131
6.360,189.041,148.959,21.954,0.046,178.524,-136.092
6.370,189.016,148.969,21.956,0.059,178.576,-136.087
6.380,189.003,148.971,21.943,0.084,178.605,-136.115
6.390,188.977,148.977,21.992,0.053,178.723,-136.016
6.400,188.936,148.971,21.986,0.107,178.757,-136.028
6.410,188.923,148.965,21.950,0.162,178.745,-136.100
6.420,188.888,148.963,21.955,0.195,178.787,-136.090
6.430,188.877,148.956,21.935,0.231,178.798,-136.129
6.440,188.862,148.947,21.912,0.279,178.799,-136.176
6.450,188.857,148.942,21.914,0.287,178.835,-136.172
6.460,188.869,148.968,21.894,0.269,178.834,-136.212
6.470,188.848,148.939,21.898,0.315,178.866,-136.204
6.480,188.833,148.940,21.895,0.333,178.878,-136.211
6.490,188.814,148.938,21.896,0.352,178.897,-136.209
6.500,188.805,148.934,21.875,0.385,178.877,-136.249
6.510,188.806,148.924,21.852,0.417,178.855,-136.296
6.520,188.798,148.923,21.842,0.437,178.847,-136.315
6.530,188.780,148.917,21.858,0.445,178.874,-136.285
6.540,188.741,148.916,21.875,0.468,178.901,-136.250
6.550,188.701,148.917,21.881,0.501,178.915,-136.239
6.560,188.670,148.925,21.924,0.481,178.981,-136.151
6.570,188.646,148.925,21.953,0.476,179.029,-136.094
6.580,188.620,148.932,21.976,0.472,179.062,-136.047
6.590,188.592,148.936,21.963,0.510,179.041,-136.075
6.600,188.542,148.950,21.979,0.529,179.055,-136.042
6.610,188.499,148.960,21.981,0.560,179.053,-136.038
6.620,188.488,148.965,21.971,0.577,179.030,-136.059
6.630,188.478,148.987,21.969,0.566,179.022,-136.061
6.640,188.479,148.987,21.962,0.572,179.009,-136.076
6.650,188.471,149.000,21.957,0.572,178.999,-136.086
6.660,188.463,149.006,21.947,0.584,178.987,-136.107
6.670,188.450,149.009,21.951,0.590,178.999,-136.098
6.680,188.415,149.016,21.949,0.619,179.002,-136.101
6.690,188.386,149.032,21.955,0.628,179.013,-136.091
6.700,188.370,149.048,21.956,0.626,179.023,-136.089
6.710,188.342,149.065,21.952,0.641,179.024,-136.095
6.720,188.328,149.092,21.954,0.626,179.033,-136.093
6.730,188.312,149.094,21.968,0.626,179.061,-136.063
6.740,188.296,149.071,21.943,0.691,179.038,-136.114
6.750,188.297,149.059,21.901,0.744,178.996,-136.198
6.760,188.287,149.050,21.912,0.750,179.037,-136.175
6.770,188.268,149.043,21.925,0.764,179.081,-136.150
6.780,188.243,149.034,21.931,0.791,179.121,-136.137
6.790,188.188,149.028,21.963,0.821,179.197,-136.074
6.800,188.134,149.019,21.988,0.858,179.267,-136.023
6.810,188.110,149.028,22.012,0.850,179.334,-135.977
6.820,188.079,149.019,22.044,0.858,179.411,-135.912
6.830,188.053,149.032,22.042,0.873,179.433,-135.916
6.840,188.042,149.016,22.023,0.919,179.425,-135.954
6.850,188.046,149.028,22.009,0.917,179.414,-135.982
6.860,188.058,149.034,21.985,0.923,179.385,-136.030
6.870,188.053,149.030,21.935,0.982,179.317,-136.130
6.880,188.034,149.039,21.844,1.082,179.184,-136.312
6.890,188.025,149.058,21.822,1.095,179.157,-136.356
6.900,188.002,149.069,21.749,1.180,179.067,-136.502
6.910,187.994,149.110,21.630,1.267,178.903,-136.741
6.920,187.961,149.105,21.619,1.314,178.910,-136.761
6.930,187.918,149.089,21.620,1.373,178.950,-136.761
6.940,187.866,149.086,21.654,1.394,179.040,-136.693
6.950,187.804,149.081,21.693,1.422,179.143,-136.613
6.960,187.719,149.090,21.744,1.448,179.248,-136.512
6.970,187.637,149.086,21.781,1.497,179.324,-136.439
6.980,187.598,149.084,21.809,1.509,179.388,-136.383
6.990,187.568,149.093,21.812,1.527,179.412,-136.376
7.000,187.538,149.098,21.774,1.590,179.377,-136.452
7.010,187.520,149.099,21.736,1.645,179.328,-136.529
7.020,187.545,149.095,21.643,1.717,179.196,-136.713
7.030,187.553,149.086,21.617,1.743,179.160,-136.765
7.040,187.587,149.085,21.618,1.709,179.170,-136.764
7.050,187.589,149.079,21.648,1.684,179.221,-136.705
7.060,187.553,149.073,21.712,1.662,179.322,-136.576
7.070,187.502,149.080,21.766,1.651,179.405,-136.468
7.080,187.470,149.101,21.821,1.608,179.492,-136.358
7.090,187.432,149.107,21.845,1.616,179.530,-136.311
7.100,187.437,149.113,21.889,1.560,179.596,-136.221
7.110,187.429,149.111,21.859,1.601,179.545,-136.282
7.120,187.415,149.101,21.876,1.609,179.570,-136.249
7.130,187.418,149.104,21.869,1.608,179.557,-136.261
7.140,187.402,149.118,21.871,1.609,179.560,-136.257
7.150,187.386,149.128,21.868,1.617,179.555,-136.263
7.160,187.370,149.151,21.844,1.635,179.517,-136.312
7.170,187.332,149.174,21.888,1.606,179.584,-136.224
7.180,187.291,149.203,21.855,1.652,179.535,-136.291
7.190,187.221,149.236,21.893,1.651,179.584,-136.215
7.200,187.168,149.276,21.969,1.587,179.697,-136.063
7.210,187.132,149.302,21.989,1.577,179.727,-136.021
7.220,187.101,149.335,21.992,1.571,179.712,-136.016
7.230,187.091,149.360,22.021,1.529,179.744,-135.958
7.240,187.067,149.387,21.994,1.553,179.692,-136.012
7.250,187.033,149.411,22.003,1.553,179.690,-135.994
7.260,187.005,149.436,21.985,1.574,179.652,-136.030
7.270,186.970,149.469,22.015,1.546,179.680,-135.970
7.280,186.923,149.502,22.082,1.493,179.765,-135.835
7.290,186.848,149.533,22.133,1.486,179.834,-135.734
7.300,186.791,149.556,22.175,1.478,179.891,-135.650
7.310,186.746,149.586,22.239,1.430,179.991,-135.523
7.320,186.700,149.606,22.347,1.347,179.846,-135.306
7.330,186.664,149.629,22.390,1.317,179.771,-135.220
7.340,186.607,149.652,22.422,1.319,179.706,-135.156
