time,hka,mldfa,mpta,jlca,delta,mldta
0.0,179.909,108.488,72.113,-36.284,7.105427357601002e-15,149.415
0.01,179.92,108.48,72.109,-36.29,-0.0009999999999976694,149.429
0.02,179.93,108.471,72.117,-36.284,-7.105427357601002e-15,149.424
0.03,179.938,108.465,72.119,-36.284,7.105427357601002e-15,149.426
0.04,179.963,108.448,72.126,-36.285,1.4210854715202004e-14,149.433
0.05,179.967,108.443,72.146,-36.264,-7.105427357601002e-15,149.393
0.06,179.986,108.431,72.154,-36.264,0.0010000000000118803,149.4
0.07,179.997,108.426,72.162,-36.261,-7.105427357601002e-15,149.403
0.08,180.016,108.412,72.177,-36.251,7.105427357601002e-15,149.401
0.09,180.036,108.4,72.182,-36.254,-7.105427357601002e-15,149.417
0.1,180.053,108.388,72.17,-36.271,0.0,149.455
0.11,180.066,108.381,72.18,-36.267,7.105427357601002e-15,149.462
0.12,180.065,108.381,72.176,-36.27,7.105427357601002e-15,149.466
0.13,180.072,108.376,72.178,-36.27,-7.105427357601002e-15,149.459
0.14,180.055,108.384,72.171,-36.268,0.0,149.443
0.15,180.086,108.359,72.2,-36.246,0.0009999999999976694,149.396
0.16,180.087,108.358,72.213,-36.232,0.0,149.37
0.17,180.105,108.348,72.226,-36.227,7.105427357601002e-15,149.371
0.18,180.1,108.348,72.208,-36.241,0.0010000000000047748,149.382
0.19,180.104,108.346,72.201,-36.25,0.0009999999999763531,149.399
0.2,180.106,108.344,72.2,-36.25,1.4210854715202004e-14,149.406
0.21,180.12,108.338,72.206,-36.252,7.105427357601002e-15,149.42
0.22,180.118,108.339,72.196,-36.26,-0.0009999999999976694,149.43
0.23,180.112,108.344,72.199,-36.256,-0.000999999999990564,149.424
0.24,180.097,108.354,72.223,-36.229,0.000999999999990564,149.38
0.25,180.09,108.358,72.223,-36.225,-7.105427357601002e-15,149.369
0.26,180.062,108.378,72.213,-36.227,-2.1316282072803006e-14,149.358
0.27,180.049,108.384,72.184,-36.249,-7.105427357601002e-15,149.38
0.28,180.043,108.39,72.187,-36.245,-0.0010000000000118803,149.372
0.29,180.031,108.396,72.167,-36.261,0.0009999999999976694,149.391
0.3,180.02,108.405,72.166,-36.259,-1.4210854715202004e-14,149.383
0.31,180.011,108.411,72.152,-36.269,-0.0009999999999976694,149.397
0.32,180.015,108.407,72.152,-36.269,-0.0009999999999834586,149.404
0.33,180.029,108.396,72.142,-36.283,0.0,149.434
0.34,180.02,108.403,72.146,-36.277,-1.4210854715202004e-14,149.422
0.35,180.024,108.4,72.154,-36.271,0.000999999999990564,149.416
0.36,180.022,108.404,72.157,-36.268,-0.000999999999990564,149.415
0.37,180.007,108.413,72.148,-36.272,-7.105427357601002e-15,149.408
0.38,180.005,108.417,72.152,-36.27,7.105427357601002e-15,149.407
0.39,180.001,108.419,72.158,-36.262,0.0,149.393
0.4,180.012,108.409,72.154,-36.268,0.000999999999990564,149.405
0.41,180.021,108.404,72.159,-36.265,-0.0009999999999763531,149.411
0.42,180.012,108.408,72.153,-36.267,7.105427357601002e-15,149.404
0.43,180.016,108.405,72.151,-36.27,7.105427357601002e-15,149.41
0.44,180.013,108.407,72.151,-36.269,-7.105427357601002e-15,149.407
0.45,180.023,108.403,72.15,-36.275,-0.0009999999999976694,149.423
0.46,180.01,108.411,72.155,-36.266,7.105427357601002e-15,149.407
0.47,180.014,108.407,72.142,-36.279,-7.105427357601002e-15,149.425
0.48,180.002,108.416,72.142,-36.275,-0.0010000000000118803,149.422
0.49,179.994,108.421,72.144,-36.271,0.0,149.405
0.5,180.005,108.416,72.15,-36.271,1.4210854715202004e-14,149.417
0.51,180.012,108.412,72.153,-36.271,0.0,149.423
0.52,180.008,108.414,72.155,-36.267,-7.105427357601002e-15,149.413
0.53,180.004,108.416,72.141,-36.279,2.1316282072803006e-14,149.422
0.54,179.99,108.426,72.146,-36.27,-7.105427357601002e-15,149.393
0.55,179.981,108.432,72.149,-36.264,7.105427357601002e-15,149.378
0.56,179.988,108.43,72.155,-36.263,-7.105427357601002e-15,149.377
0.57,179.984,108.431,72.153,-36.262,0.0,149.375
0.58,179.989,108.429,72.158,-36.26,-7.105427357601002e-15,149.381
0.59,179.991,108.43,72.164,-36.258,0.0009999999999834586,149.381
0.6,179.997,108.427,72.174,-36.251,0.0009999999999834586,149.379
0.61,179.988,108.434,72.17,-36.252,7.105427357601002e-15,149.385
0.62,179.993,108.432,72.153,-36.272,7.105427357601002e-15,149.423
0.63,179.993,108.435,72.167,-36.261,7.105427357601002e-15,149.405
0.64,179.992,108.437,72.157,-36.272,7.105427357601002e-15,149.425
0.65,179.993,108.434,72.168,-36.259,1.4210854715202004e-14,149.399
0.66,179.997,108.433,72.163,-36.268,0.0009999999999763531,149.41
0.67,179.989,108.44,72.176,-36.253,0.0,149.382
0.68,179.974,108.45,72.187,-36.238,0.0010000000000047748,149.346
0.69,179.981,108.445,72.173,-36.254,0.0010000000000118803,149.38
0.7,179.96,108.46,72.155,-36.265,0.0,149.386
0.71,179.949,108.467,72.158,-36.258,-7.105427357601002e-15,149.377
0.72,179.935,108.478,72.141,-36.272,7.105427357601002e-15,149.401
0.73,179.937,108.478,72.14,-36.275,-7.105427357601002e-15,149.421
0.74,179.939,108.48,72.127,-36.291,-0.0010000000000047748,149.456
0.75,179.943,108.477,72.125,-36.295,-1.4210854715202004e-14,149.476
0.76,179.945,108.48,72.146,-36.279,7.105427357601002e-15,149.459
0.77,179.931,108.489,72.136,-36.283,-0.0010000000000189857,149.458
0.78,179.928,108.491,72.141,-36.278,7.105427357601002e-15,149.448
0.79,179.884,108.524,72.113,-36.295,1.4210854715202004e-14,149.47
0.8,179.872,108.533,72.112,-36.294,0.0009999999999763531,149.451
0.81,179.868,108.54,72.127,-36.281,-7.105427357601002e-15,149.433
0.82,179.875,108.537,72.124,-36.288,-1.4210854715202004e-14,149.453
0.83,179.883,108.534,72.12,-36.297,-1.4210854715202004e-14,149.492
0.84,179.906,108.522,72.116,-36.312,-1.4210854715202004e-14,149.539
0.85,179.894,108.533,72.105,-36.322,0.0,149.559
0.86,179.892,108.536,72.087,-36.341,7.105427357601002e-15,149.588
0.87,179.878,108.548,72.08,-36.345,-0.000999999999990564,149.587
0.88,179.858,108.565,72.093,-36.331,0.0010000000000047748,149.555
0.89,179.867,108.56,72.084,-36.343,1.4210854715202004e-14,149.588
0.9,179.865,108.563,72.094,-36.334,-1.4210854715202004e-14,149.579
0.91,179.854,108.572,72.065,-36.362,0.0009999999999834586,149.627
0.92,179.837,108.586,72.074,-36.349,7.105427357601002e-15,149.609
0.93,179.809,108.606,72.051,-36.365,0.0010000000000118803,149.632
0.94,179.765,108.642,72.05,-36.357,1.4210854715202004e-14,149.613
0.95,179.69,108.696,71.986,-36.4,7.105427357601002e-15,149.654
0.96,179.644,108.733,71.966,-36.412,0.0009999999999834586,149.666
0.97,179.553,108.794,71.901,-36.446,0.0,149.686
0.98,179.519,108.824,71.949,-36.394,-7.105427357601002e-15,149.626
0.99,179.396,108.909,71.838,-36.467,0.0,149.687
1.0,179.307,108.973,71.776,-36.504,7.105427357601002e-15,149.717
1.01,179.214,109.045,71.76,-36.499,7.105427357601002e-15,149.695
1.02,179.103,109.056,71.749,-36.411,0.000999999999990564,149.694
1.03,178.992,109.085,71.756,-36.321,1.4210854715202004e-14,149.669
1.04,178.922,109.128,71.78,-36.27,7.105427357601002e-15,149.579
1.05,178.81,109.149,71.792,-36.167,0.0,149.516
1.06,178.694,109.134,71.786,-36.043,0.0010000000000118803,149.536
1.07,178.529,109.215,71.818,-35.926,0.0,149.366
1.08,178.374,109.211,71.804,-35.781,7.105427357601002e-15,149.417
1.09,178.236,109.235,71.81,-35.661,1.4210854715202004e-14,149.392
1.1,178.141,109.246,71.808,-35.579,2.1316282072803006e-14,149.407
1.11,178.039,109.251,71.822,-35.468,1.4210854715202004e-14,149.333
1.12,177.948,109.322,71.846,-35.424,-7.105427357601002e-15,149.259
1.13,177.871,109.342,71.841,-35.373,0.0009999999999834586,149.302
1.14,177.725,109.313,71.821,-35.217,0.0,149.404
1.15,177.613,109.411,71.852,-35.172,0.0,149.342
1.16,177.499,109.366,71.823,-35.042,0.0,149.482
1.17,177.458,109.398,71.825,-35.031,7.105427357601002e-15,149.502
1.18,177.339,109.401,71.826,-34.914,0.0,149.525
1.19,177.297,109.392,71.815,-34.874,7.105427357601002e-15,149.6
1.2,177.208,109.416,71.82,-34.804,0.0,149.602
1.21,177.113,109.457,71.835,-34.735,0.0,149.552
1.22,177.04,109.472,71.834,-34.677,-0.0009999999999834586,149.545
1.23,176.962,109.498,71.839,-34.621,7.105427357601002e-15,149.521
1.24,176.91,109.544,71.842,-34.613,0.0010000000000047748,149.499
1.25,176.831,109.564,71.848,-34.547,1.4210854715202004e-14,149.478
1.26,176.731,109.588,71.854,-34.465,1.4210854715202004e-14,149.455
1.27,176.647,109.587,71.867,-34.367,7.105427357601002e-15,149.4
1.28,176.736,109.623,71.855,-34.504,7.105427357601002e-15,149.41
1.29,176.673,109.633,71.843,-34.463,7.105427357601002e-15,149.479
1.3,176.788,109.57,71.786,-34.571,-0.0010000000000047748,149.859
1.31,176.738,109.467,71.777,-34.428,0.0,149.976
1.32,176.742,109.461,71.772,-34.431,1.4210854715202004e-14,150.028
1.33,176.744,109.478,71.778,-34.444,1.4210854715202004e-14,150.026
1.34,176.836,109.496,71.767,-34.564,-0.0010000000000118803,150.088
1.35,176.793,109.518,71.759,-34.552,-7.105427357601002e-15,150.144
1.36,176.821,109.48,71.739,-34.561,-0.0009999999999976694,150.274
1.37,176.609,109.461,71.77,-34.301,0.000999999999990564,150.178
1.38,176.735,109.486,71.776,-34.444,-0.0010000000000189857,150.185
1.39,176.737,109.517,71.739,-34.515,1.4210854715202004e-14,150.306
1.4,176.956,109.485,71.72,-34.721,7.105427357601002e-15,150.402
1.41,177.233,109.421,71.673,-34.98,-0.0010000000000118803,150.592
1.42,177.321,109.368,71.654,-35.034,-0.0009999999999976694,150.673
1.43,177.329,109.356,71.657,-35.028,-7.105427357601002e-15,150.66
1.44,177.309,109.349,71.672,-34.986,-7.105427357601002e-15,150.57
1.45,176.497,109.607,71.834,-34.271,0.000999999999990564,149.868
1.46,176.464,109.702,71.876,-34.29,7.105427357601002e-15,149.628
1.47,176.577,109.586,71.821,-34.342,0.0,149.897
1.48,176.43,109.505,71.789,-34.146,0.0,149.994
1.49,176.63,109.434,71.744,-34.32,7.105427357601002e-15,150.192
1.5,176.82,109.332,71.689,-34.462,-0.000999999999990564,150.422
1.51,176.872,109.307,71.695,-34.484,-2.1316282072803006e-14,150.425
1.52,176.838,109.243,71.666,-34.414,-0.000999999999990564,150.556
1.53,176.879,109.226,71.688,-34.417,1.4210854715202004e-14,150.487
1.54,176.915,109.205,71.682,-34.437,-0.000999999999990564,150.517
1.55,176.856,109.182,71.683,-34.356,0.0010000000000118803,150.536
1.56,176.911,109.129,71.686,-34.354,0.0,150.558
1.57,176.952,109.117,71.676,-34.392,-0.0009999999999976694,150.611
1.58,176.976,109.04,71.668,-34.348,0.0,150.656
1.59,177.049,109.048,71.665,-34.432,0.0,150.695
1.6,177.145,109.037,71.658,-34.523,-0.0010000000000118803,150.697
1.61,177.152,109.003,71.647,-34.508,2.1316282072803006e-14,150.723
1.62,177.308,108.985,71.647,-34.647,0.0010000000000118803,150.679
1.63,177.513,109.002,71.661,-34.854,0.0,150.556
1.64,177.57,108.951,71.648,-34.873,7.105427357601002e-15,150.613
1.65,177.596,108.907,71.647,-34.856,7.105427357601002e-15,150.618
1.66,177.613,108.813,71.622,-34.804,0.0,150.735
1.67,177.646,108.788,71.63,-34.803,-0.000999999999990564,150.708
1.68,177.558,108.8,71.656,-34.701,-0.0009999999999834586,150.54
1.69,177.61,108.756,71.651,-34.714,-0.0010000000000189857,150.573
1.7,177.71,108.652,71.625,-34.737,-7.105427357601002e-15,150.729
1.71,177.858,108.548,71.6,-34.807,0.000999999999990564,150.869
1.72,177.885,108.49,71.599,-34.776,2.1316282072803006e-14,150.838
1.73,177.895,108.488,71.616,-34.767,-7.105427357601002e-15,150.778
1.74,177.901,108.373,71.615,-34.659,-2.1316282072803006e-14,150.795
1.75,177.927,108.377,71.624,-34.68,7.105427357601002e-15,150.722
1.76,177.902,108.23,71.586,-34.546,7.105427357601002e-15,150.875
1.77,175.987,109.547,71.99,-33.544,0.0,149.044
1.78,176.117,109.482,71.98,-33.62,0.0010000000000118803,149.194
1.79,176.198,109.566,71.986,-33.779,0.0009999999999976694,149.14
1.8,176.038,109.549,72.009,-33.578,-1.4210854715202004e-14,149.082
1.81,176.032,109.521,72.01,-33.544,0.000999999999990564,149.097
1.82,176.442,109.357,71.93,-33.87,0.0009999999999976694,149.455
1.83,176.389,109.322,71.921,-33.789,-0.0010000000000047748,149.613
1.84,176.359,109.329,71.938,-33.75,0.0,149.479
1.85,176.323,109.319,71.952,-33.69,-1.4210854715202004e-14,149.415
1.86,176.344,109.289,71.953,-33.68,7.105427357601002e-15,149.403
1.87,176.354,109.255,71.958,-33.651,-7.105427357601002e-15,149.366
1.88,176.388,109.221,71.957,-33.652,-1.4210854715202004e-14,149.359
1.89,176.368,109.174,71.972,-33.571,0.000999999999990564,149.292
1.9,176.343,109.234,71.986,-33.591,2.1316282072803006e-14,149.212
1.91,176.392,109.222,71.99,-33.624,7.105427357601002e-15,149.177
1.92,176.534,109.183,71.961,-33.756,0.0,149.272
1.93,176.677,109.097,71.941,-33.833,1.4210854715202004e-14,149.43
1.94,176.632,109.051,71.949,-33.735,0.000999999999990564,149.429
1.95,176.755,108.994,71.935,-33.815,0.0010000000000047748,149.491
1.96,176.958,108.859,71.901,-33.917,0.0010000000000047748,149.646
1.97,176.886,108.899,71.93,-33.855,7.105427357601002e-15,149.492
1.98,176.472,109.153,72.024,-33.601,-1.4210854715202004e-14,149.074
1.99,176.46,109.165,72.049,-33.576,-7.105427357601002e-15,148.914
2.0,176.581,109.148,72.045,-33.683,-0.0009999999999834586,148.89
2.01,177.202,108.853,71.919,-34.136,7.105427357601002e-15,149.426
2.02,177.403,108.83,71.888,-34.345,1.4210854715202004e-14,149.517
2.03,177.417,108.717,71.878,-34.256,0.0,149.599
2.04,177.561,108.597,71.861,-34.298,0.0010000000000047748,149.697
2.05,177.827,108.439,71.825,-34.441,1.4210854715202004e-14,149.902
2.06,177.816,108.388,71.824,-34.379,-0.0010000000000118803,149.935
2.07,177.967,108.287,71.811,-34.442,-0.0010000000000118803,149.988
2.08,178.381,108.16,71.779,-34.762,0.0,150.16
2.09,179.149,107.723,71.625,-35.248,0.0009999999999976694,150.773
2.1,179.107,107.777,71.662,-35.223,0.0010000000000047748,150.569
2.11,178.842,107.996,71.74,-35.098,-1.4210854715202004e-14,150.183
2.12,178.546,108.24,71.838,-34.948,7.105427357601002e-15,149.663
2.13,178.652,108.219,71.827,-35.044,1.4210854715202004e-14,149.681
2.14,178.791,108.2,71.838,-35.153,-7.105427357601002e-15,149.61
2.15,178.71,108.211,71.84,-35.081,0.0,149.604
2.16,179.609,107.678,71.676,-35.611,-7.105427357601002e-15,150.341
2.17,179.557,107.801,71.742,-35.616,1.4210854715202004e-14,149.972
2.18,179.789,107.685,71.711,-35.763,7.105427357601002e-15,150.167
2.19,180.041,107.587,71.684,-35.944,0.0,150.313
2.2,180.17,107.567,71.692,-36.045,1.4210854715202004e-14,150.24
2.21,180.423,107.475,71.665,-36.232,-0.000999999999990564,150.358
2.22,180.607,107.357,71.631,-36.333,0.0,150.551
2.23,180.474,107.51,71.721,-36.263,7.105427357601002e-15,150.026
2.24,180.532,107.506,71.739,-36.3,0.000999999999990564,149.907
2.25,180.517,107.545,71.733,-36.329,7.105427357601002e-15,149.898
2.26,180.619,107.46,71.708,-36.371,7.105427357601002e-15,150.028
2.27,180.639,107.536,71.738,-36.436,-0.0010000000000118803,149.862
2.28,180.859,107.442,71.781,-36.52,7.105427357601002e-15,149.881
2.29,181.01,107.336,71.861,-36.485,1.4210854715202004e-14,149.836
2.3,181.217,107.194,71.948,-36.462,-0.0010000000000189857,149.855
2.31,181.396,107.074,72.051,-36.418,-0.0009999999999834586,149.802
2.32,181.502,107.009,72.138,-36.373,-7.105427357601002e-15,149.767
2.33,181.672,106.889,72.182,-36.379,7.105427357601002e-15,149.813
2.34,181.718,106.863,72.242,-36.339,1.4210854715202004e-14,149.767
2.35,181.571,106.956,72.264,-36.262,-0.0010000000000047748,149.495
2.36,181.514,106.991,72.274,-36.23,-0.0010000000000118803,149.38
2.37,181.455,107.026,72.277,-36.204,-7.105427357601002e-15,149.278
2.38,181.362,107.081,72.288,-36.155,0.0,149.112
2.39,181.823,106.769,72.197,-36.395,-7.105427357601002e-15,149.872
2.4,181.913,106.706,72.218,-36.4,-0.0010000000000118803,149.939
2.41,181.837,106.75,72.2,-36.386,-0.0009999999999834586,149.858
2.42,181.839,106.743,72.19,-36.392,7.105427357601002e-15,149.861
2.43,181.891,106.709,72.2,-36.4,7.105427357601002e-15,149.896
2.44,181.94,106.722,72.513,-36.148,-0.0009999999999834586,149.588
2.45,181.96,106.702,72.531,-36.131,0.0,149.548
2.46,181.979,106.687,72.556,-36.11,-1.4210854715202004e-14,149.498
2.47,182.002,106.673,72.593,-36.081,-0.0010000000000047748,149.445
2.48,182.013,106.668,72.625,-36.056,-1.4210854715202004e-14,149.388
2.49,182.004,106.677,72.636,-36.045,0.0,149.35
2.5,182.016,106.671,72.648,-36.039,0.0,149.341
2.51,182.041,106.674,72.692,-36.024,0.000999999999990564,149.368
2.52,182.057,106.665,72.702,-36.02,7.105427357601002e-15,149.369
2.53,182.074,106.653,72.719,-36.009,0.0009999999999763531,149.354
2.54,182.107,106.631,72.723,-36.015,0.0,149.37
2.55,182.134,106.609,72.723,-36.019,-0.0009999999999834586,149.379
2.56,182.197,106.566,72.748,-36.015,0.0,149.397
2.57,182.382,106.428,72.748,-36.062,0.0,149.534
2.58,182.378,106.452,72.837,-35.994,0.0010000000000189857,149.449
2.59,182.329,106.512,72.944,-35.897,-7.105427357601002e-15,149.283
2.6,182.471,106.399,73.037,-35.833,0.0,149.219
2.61,182.444,106.419,72.993,-35.87,7.105427357601002e-15,149.228
2.62,182.512,106.377,73.031,-35.858,7.105427357601002e-15,149.215
2.63,182.555,106.356,73.087,-35.823,-0.0009999999999976694,149.161
2.64,182.604,106.327,73.13,-35.802,0.0009999999999834586,149.134
2.65,182.659,106.286,73.138,-35.807,1.4210854715202004e-14,149.152
2.66,182.666,106.281,73.182,-35.766,0.0009999999999976694,149.068
2.67,182.628,106.331,73.281,-35.677,-0.0009999999999834586,148.916
2.68,182.634,106.331,73.32,-35.645,7.105427357601002e-15,148.87
2.69,182.698,106.274,73.27,-35.703,0.000999999999990564,148.989
2.7,182.754,106.242,73.316,-35.681,0.0010000000000047748,148.986
2.71,182.801,106.22,73.356,-35.665,7.105427357601002e-15,148.997
2.72,182.884,106.169,73.393,-35.66,1.4210854715202004e-14,149.042
2.73,182.893,106.16,73.373,-35.68,7.105427357601002e-15,149.077
2.74,182.939,106.141,73.402,-35.679,0.0010000000000047748,149.171
2.75,182.977,106.11,73.419,-35.668,-7.105427357601002e-15,149.147
2.76,183.002,106.091,73.42,-35.674,0.0009999999999976694,149.148
2.77,183.009,106.089,73.444,-35.655,0.0010000000000189857,149.117
2.78,183.079,106.042,73.386,-35.736,0.0009999999999834586,149.33
2.79,183.065,106.061,73.363,-35.762,-0.0010000000000047748,149.359
2.8,183.017,106.096,73.38,-35.733,-7.105427357601002e-15,149.284
2.81,182.978,106.118,73.408,-35.688,0.0,149.181
2.82,182.99,106.114,73.438,-35.667,0.000999999999990564,149.141
2.83,183.144,106.034,73.581,-35.597,-7.105427357601002e-15,149.109
2.84,183.237,105.98,73.608,-35.61,0.0010000000000047748,149.167
2.85,182.99,106.129,73.523,-35.595,-0.0010000000000189857,149.074
2.86,182.999,106.105,73.474,-35.63,7.105427357601002e-15,149.123
2.87,182.951,106.139,73.439,-35.651,7.105427357601002e-15,149.145
2.88,182.951,106.139,73.428,-35.662,7.105427357601002e-15,149.144
2.89,182.922,106.16,73.418,-35.665,0.0010000000000118803,149.132
2.9,182.906,106.176,73.427,-35.654,-0.0009999999999976694,149.104
2.91,182.852,106.219,73.467,-35.604,0.0,149.013
2.92,182.881,106.203,73.494,-35.59,0.0,149.007
2.93,182.897,106.194,73.494,-35.597,7.105427357601002e-15,149.018
2.94,182.926,106.184,73.538,-35.573,0.0010000000000118803,149.003
2.95,182.955,106.168,73.573,-35.55,-2.842170943040401e-14,148.985
2.96,182.989,106.148,73.598,-35.539,0.0,148.966
2.97,182.996,106.143,73.607,-35.532,-1.4210854715202004e-14,148.952
2.98,183.011,106.141,73.623,-35.53,0.0010000000000047748,148.96
2.99,183.0,106.155,73.633,-35.522,-7.105427357601002e-15,148.934
3.0,182.986,106.17,73.663,-35.493,7.105427357601002e-15,148.889
3.01,182.986,106.177,73.641,-35.522,7.105427357601002e-15,148.954
3.02,182.981,106.187,73.728,-35.439,-0.0009999999999976694,148.863
3.03,183.001,106.176,73.68,-35.497,0.0,148.994
3.04,183.024,106.165,73.655,-35.534,-7.105427357601002e-15,149.097
3.05,183.009,106.179,73.626,-35.561,-0.0009999999999834586,149.155
3.06,182.987,106.201,73.618,-35.569,-0.000999999999990564,149.177
3.07,182.969,106.221,73.61,-35.58,0.0,149.188
3.08,182.92,106.262,73.605,-35.576,-0.0009999999999834586,149.149
3.09,182.846,106.32,73.599,-35.566,-0.000999999999990564,149.075
3.1,182.817,106.353,73.617,-35.553,0.0,149.033
3.11,182.78,106.382,73.612,-35.55,-1.4210854715202004e-14,149.005
3.12,182.759,106.403,73.605,-35.557,1.4210854715202004e-14,149.018
3.13,182.768,106.4,73.595,-35.573,-7.105427357601002e-15,149.068
3.14,182.777,106.403,73.613,-35.567,7.105427357601002e-15,149.091
3.15,182.781,106.41,73.626,-35.565,0.0,149.108
3.16,182.744,106.444,73.635,-35.553,0.0,149.081
3.17,182.686,106.493,73.64,-35.539,0.0,149.037
3.18,182.593,106.563,73.61,-35.546,7.105427357601002e-15,149.004
3.19,182.507,106.633,73.617,-35.523,7.105427357601002e-15,148.93
3.2,182.429,106.696,73.592,-35.533,0.0,148.918
3.21,182.385,106.736,73.554,-35.568,0.0010000000000047748,148.984
3.22,182.38,106.75,73.548,-35.582,7.105427357601002e-15,149.044
3.23,182.357,106.77,73.506,-35.62,-0.0009999999999976694,149.127
3.24,182.326,106.793,73.481,-35.638,-7.105427357601002e-15,149.161
3.25,182.278,106.833,73.458,-35.652,-0.000999999999990564,149.181
3.26,182.237,106.866,73.428,-35.675,0.0,149.209
3.27,182.173,106.916,73.4,-35.69,0.0010000000000047748,149.21
3.28,182.104,106.969,73.355,-35.718,0.0,149.222
3.29,182.035,107.026,73.345,-35.716,7.105427357601002e-15,149.211
3.3,181.947,107.107,73.297,-35.757,-7.105427357601002e-15,149.331
3.31,181.884,107.155,73.243,-35.796,7.105427357601002e-15,149.388
3.32,181.822,107.204,73.201,-35.825,0.0,149.437
3.33,181.762,107.246,73.145,-35.864,0.0009999999999976694,149.498
3.34,181.661,107.313,73.075,-35.9,0.0009999999999976694,149.513
3.35,181.59,107.365,73.019,-35.935,-0.000999999999990564,149.528
3.36,181.549,107.377,72.971,-35.955,0.0,149.451
3.37,181.359,107.531,72.886,-36.004,-2.1316282072803006e-14,149.581
3.38,181.251,107.609,72.826,-36.034,-7.105427357601002e-15,149.611
3.39,181.124,107.704,72.773,-36.055,7.105427357601002e-15,149.614
3.4,180.981,107.807,72.69,-36.099,0.0009999999999976694,149.627
3.41,180.862,107.89,72.597,-36.155,0.0,149.675
3.42,180.742,107.979,72.552,-36.169,1.4210854715202004e-14,149.677
3.43,180.674,108.014,72.485,-36.204,0.0009999999999976694,149.674
3.44,180.584,108.079,72.459,-36.204,7.105427357601002e-15,149.672
3.45,180.49,108.146,72.447,-36.19,0.000999999999990564,149.638
3.46,180.363,108.236,72.361,-36.239,0.0009999999999976694,149.668
3.47,180.227,108.331,72.326,-36.232,-1.4210854715202004e-14,149.606
3.48,180.127,108.403,72.274,-36.256,-1.4210854715202004e-14,149.613
3.49,180.053,108.459,72.226,-36.287,0.0009999999999976694,149.67
3.5,179.951,108.531,72.149,-36.333,0.0,149.75
3.51,179.876,108.586,72.089,-36.373,-7.105427357601002e-15,149.815
3.52,179.813,108.632,72.056,-36.389,7.105427357601002e-15,149.827
3.53,179.773,108.67,72.04,-36.403,7.105427357601002e-15,149.872
3.54,179.999,108.525,71.981,-36.544,0.000999999999990564,150.375
3.55,179.857,108.624,71.875,-36.606,7.105427357601002e-15,150.383
3.56,179.756,108.697,71.793,-36.66,0.0,150.426
3.57,179.724,108.737,71.823,-36.638,7.105427357601002e-15,150.385
3.58,179.622,108.794,71.813,-36.603,-7.105427357601002e-15,150.321
3.59,179.548,108.846,71.726,-36.667,-0.0010000000000047748,150.391
3.6,179.463,108.902,71.681,-36.685,0.0010000000000047748,150.377
3.61,179.418,108.901,71.631,-36.687,-0.0010000000000047748,150.485
3.62,179.376,108.903,71.631,-36.647,-0.0010000000000118803,150.506
3.63,179.308,108.916,71.631,-36.593,1.4210854715202004e-14,150.521
3.64,179.27,108.969,71.653,-36.586,0.0,150.447
