time,hka,mldfa,mpta,jlca,delta,mldta
3.95,179.326,107.96,71.834,-35.452,1.4210854715202004e-14,149.755
3.96,179.473,107.916,71.825,-35.564,-7.105427357601002e-15,149.776
3.97,179.654,107.862,71.814,-35.701,-0.0009999999999976694,149.785
3.98,179.845,107.839,71.808,-35.877,0.0010000000000118803,149.78
3.99,180.024,107.808,71.796,-36.036,0.0,149.807
4.0,180.173,107.784,71.791,-36.166,-1.4210854715202004e-14,149.792
4.01,180.292,107.766,71.796,-36.261,-0.0009999999999976694,149.716
4.02,180.466,107.72,71.778,-36.408,0.0,149.796
4.03,180.625,107.632,71.8,-36.457,-7.105427357601002e-15,149.858
4.04,180.682,107.589,71.858,-36.413,1.4210854715202004e-14,149.758
4.05,180.624,107.609,71.873,-36.36,1.4210854715202004e-14,149.587
4.06,180.892,107.438,71.954,-36.376,-7.105427357601002e-15,149.74
4.07,181.031,107.345,72.018,-36.358,-7.105427357601002e-15,149.765
4.08,181.196,107.234,72.092,-36.338,7.105427357601002e-15,149.798
4.09,181.253,107.191,72.15,-36.294,1.4210854715202004e-14,149.73
4.1,181.342,107.125,72.172,-36.295,-1.4210854715202004e-14,149.758
4.11,181.381,107.092,72.214,-36.259,0.0,149.696
4.12,181.422,107.057,72.223,-36.256,0.0,149.72
4.13,181.493,107.01,72.258,-36.245,-7.105427357601002e-15,149.737
4.14,181.49,107.01,72.277,-36.223,-1.4210854715202004e-14,149.698
4.15,181.535,107.02,72.381,-36.174,7.105427357601002e-15,149.678
4.16,181.562,107.018,72.437,-36.143,-1.4210854715202004e-14,149.655
4.17,181.504,107.07,72.486,-36.088,2.1316282072803006e-14,149.536
4.18,181.541,107.049,72.508,-36.082,-7.105427357601002e-15,149.532
4.19,181.7,106.873,72.36,-36.213,7.105427357601002e-15,149.735
4.2,181.704,106.869,72.358,-36.214,-0.0010000000000047748,149.737
4.21,181.718,106.861,72.383,-36.196,0.0,149.707
4.22,181.716,106.911,72.502,-36.125,-1.4210854715202004e-14,149.64
4.23,181.733,106.895,72.499,-36.129,-7.105427357601002e-15,149.649
4.24,181.723,106.901,72.504,-36.12,-7.105427357601002e-15,149.624
4.25,181.753,106.878,72.496,-36.135,7.105427357601002e-15,149.649
4.26,181.727,106.897,72.478,-36.145,-0.0010000000000118803,149.667
4.27,181.735,106.888,72.498,-36.124,-0.0010000000000118803,149.602
4.28,181.731,106.894,72.524,-36.1,-0.0009999999999976694,149.543
4.29,181.704,106.918,72.534,-36.088,-7.105427357601002e-15,149.511
4.3,181.673,106.945,72.521,-36.097,7.105427357601002e-15,149.515
4.31,181.664,106.963,72.528,-36.1,0.0010000000000260911,149.543
4.32,181.626,106.991,72.517,-36.1,-7.105427357601002e-15,149.528
4.33,181.607,107.009,72.508,-36.109,0.0009999999999976694,149.538
4.34,181.608,107.014,72.522,-36.099,-0.0009999999999976694,149.523
4.35,181.655,106.985,72.534,-36.106,7.105427357601002e-15,149.561
4.36,181.624,107.013,72.577,-36.06,0.0,149.456
4.37,181.547,107.068,72.614,-36.0,-0.000999999999990564,149.283
4.38,181.542,107.069,72.629,-35.983,0.0009999999999976694,149.243
4.39,181.525,107.081,72.578,-36.028,-7.105427357601002e-15,149.305
4.4,181.542,107.079,72.613,-36.008,7.105427357601002e-15,149.27
4.41,181.544,107.08,72.608,-36.016,-7.105427357601002e-15,149.282
4.42,181.536,107.087,72.595,-36.028,-7.105427357601002e-15,149.289
4.43,181.546,107.081,72.61,-36.018,0.0010000000000047748,149.279
4.44,181.566,107.073,72.637,-36.003,0.0010000000000047748,149.269
4.45,181.606,107.051,72.668,-35.989,7.105427357601002e-15,149.269
4.46,181.61,107.056,72.692,-35.974,-2.1316282072803006e-14,149.243
4.47,181.609,107.062,72.716,-35.956,0.000999999999990564,149.221
4.48,181.612,107.063,72.68,-35.995,7.105427357601002e-15,149.279
4.49,181.618,107.084,72.727,-35.975,7.105427357601002e-15,149.312
4.5,181.818,106.941,72.55,-36.21,0.0009999999999834586,149.839
4.51,181.851,106.923,72.699,-36.075,0.0,149.618
4.52,181.892,106.862,72.702,-36.052,7.105427357601002e-15,149.523
4.53,181.941,106.842,72.73,-36.052,-0.0009999999999976694,149.562
4.54,181.962,106.83,72.802,-35.99,2.1316282072803006e-14,149.485
4.55,181.975,106.823,72.948,-35.85,7.105427357601002e-15,149.264
4.56,182.029,106.793,72.96,-35.861,-0.0010000000000118803,149.331
4.57,181.994,106.816,72.953,-35.857,0.0,149.282
4.58,182.014,106.812,72.969,-35.857,-1.4210854715202004e-14,149.288
4.59,182.014,106.818,72.989,-35.844,0.0009999999999976694,149.255
4.6,182.05,106.802,73.024,-35.828,-1.4210854715202004e-14,149.262
4.61,182.094,106.77,73.042,-35.822,1.4210854715202004e-14,149.269
4.62,182.149,106.734,73.109,-35.774,0.0,149.229
4.63,182.218,106.694,73.12,-35.792,1.4210854715202004e-14,149.306
4.64,182.264,106.659,73.141,-35.783,0.000999999999990564,149.314
4.65,182.306,106.629,73.169,-35.767,0.0009999999999834586,149.294
4.66,182.338,106.605,73.187,-35.756,0.0,149.274
4.67,182.379,106.594,73.216,-35.756,-0.000999999999990564,149.305
4.68,182.42,106.567,73.248,-35.739,2.1316282072803006e-14,149.282
4.69,182.468,106.542,73.333,-35.677,7.105427357601002e-15,149.202
4.7,182.512,106.508,73.359,-35.661,0.0,149.171
4.71,182.581,106.47,73.428,-35.623,7.105427357601002e-15,149.149
4.72,182.65,106.421,73.478,-35.593,-1.4210854715202004e-14,149.122
4.73,182.709,106.37,73.546,-35.533,0.0,149.046
4.74,182.75,106.34,73.569,-35.521,0.0,149.037
4.75,182.771,106.333,73.567,-35.536,-0.000999999999990564,149.059
4.76,182.804,106.315,73.564,-35.555,-7.105427357601002e-15,149.103
4.77,182.81,106.316,73.571,-35.556,0.000999999999990564,149.101
4.78,182.85,106.297,73.607,-35.539,-0.000999999999990564,149.097
4.79,182.906,106.27,73.657,-35.519,-7.105427357601002e-15,149.091
4.8,182.967,106.23,73.683,-35.514,-7.105427357601002e-15,149.116
4.81,183.006,106.206,73.698,-35.514,-7.105427357601002e-15,149.139
4.82,183.025,106.198,73.728,-35.494,-0.0010000000000047748,149.124
4.83,183.028,106.203,73.732,-35.499,7.105427357601002e-15,149.141
4.84,183.012,106.227,73.762,-35.476,-0.0010000000000047748,149.106
4.85,182.959,106.268,73.762,-35.466,0.0009999999999976694,149.057
4.86,182.903,106.312,73.747,-35.468,1.4210854715202004e-14,149.04
4.87,182.864,106.351,73.742,-35.473,0.0,149.053
4.88,182.869,106.355,73.737,-35.487,-7.105427357601002e-15,149.105
4.89,182.884,106.354,73.746,-35.492,7.105427357601002e-15,149.141
4.9,182.91,106.344,73.77,-35.484,7.105427357601002e-15,149.157
4.91,182.928,106.335,73.776,-35.487,7.105427357601002e-15,149.178
4.92,182.932,106.339,73.791,-35.48,7.105427357601002e-15,149.17
4.93,182.912,106.358,73.795,-35.474,-0.0010000000000118803,149.166
4.94,182.875,106.39,73.808,-35.457,7.105427357601002e-15,149.138
4.95,182.86,106.406,73.745,-35.521,-1.4210854715202004e-14,149.28
4.96,182.78,106.468,73.717,-35.531,-7.105427357601002e-15,149.264
4.97,182.739,106.493,73.68,-35.552,7.105427357601002e-15,149.236
4.98,182.678,106.542,73.624,-35.595,-0.0010000000000047748,149.292
4.99,182.645,106.568,73.633,-35.581,0.000999999999990564,149.272
5.0,182.65,106.572,73.649,-35.573,-7.105427357601002e-15,149.294
5.01,182.63,106.588,73.634,-35.584,1.4210854715202004e-14,149.314
5.02,182.599,106.613,73.614,-35.598,1.4210854715202004e-14,149.318
5.03,182.533,106.663,73.584,-35.613,0.0010000000000189857,149.3
5.04,182.465,106.717,73.601,-35.58,-0.0010000000000047748,149.214
5.05,182.379,106.78,73.553,-35.606,7.105427357601002e-15,149.217
5.06,182.306,106.834,73.515,-35.625,-1.4210854715202004e-14,149.23
5.07,182.209,106.904,73.388,-35.725,7.105427357601002e-15,149.367
5.08,182.154,106.945,73.449,-35.649,-0.000999999999990564,149.28
5.09,182.042,107.023,73.182,-35.883,7.105427357601002e-15,149.624
5.1,181.979,107.076,73.2,-35.854,-0.0010000000000047748,149.645
5.11,181.898,107.139,73.165,-35.872,1.4210854715202004e-14,149.668
5.12,181.79,107.217,73.09,-35.916,-0.000999999999990564,149.696
5.13,181.671,107.299,73.06,-35.91,0.0,149.639
5.14,181.53,107.398,73.095,-35.833,0.0,149.452
5.15,181.387,107.497,73.012,-35.871,-0.0009999999999976694,149.458
5.16,181.286,107.569,72.903,-35.952,0.0,149.557
5.17,181.416,107.5,72.728,-36.188,0.0,150.183
5.18,181.345,107.552,72.645,-36.252,-7.105427357601002e-15,150.295
5.19,181.222,107.641,72.561,-36.302,-7.105427357601002e-15,150.362
5.2,181.087,107.736,72.528,-36.296,0.0010000000000118803,150.319
5.21,181.079,107.754,72.554,-36.279,-7.105427357601002e-15,150.383
5.22,180.937,107.856,72.488,-36.305,-7.105427357601002e-15,150.374
5.23,180.804,107.953,72.414,-36.343,0.0,150.389
5.24,180.597,108.086,72.228,-36.455,-1.4210854715202004e-14,150.474
5.25,180.514,108.154,72.203,-36.466,0.0009999999999976694,150.461
5.26,180.458,108.195,72.219,-36.434,0.0,150.419
5.27,180.406,108.233,72.207,-36.432,-1.4210854715202004e-14,150.435
5.28,180.332,108.29,72.066,-36.556,0.0,150.625
5.29,180.179,108.394,72.0,-36.574,0.000999999999990564,150.596
5.3,180.087,108.466,71.909,-36.644,2.1316282072803006e-14,150.716
5.31,179.946,108.57,71.785,-36.731,7.105427357601002e-15,150.811
5.32,179.822,108.664,71.751,-36.735,0.0,150.804
5.33,179.619,108.802,71.701,-36.72,-1.4210854715202004e-14,150.687
5.34,179.553,108.853,71.644,-36.762,1.4210854715202004e-14,150.783
5.35,179.434,108.892,71.606,-36.72,0.0,150.807
5.36,179.299,108.965,71.636,-36.628,-1.4210854715202004e-14,150.652
5.37,179.287,109.011,71.613,-36.685,0.0,150.763
5.38,179.207,109.018,71.614,-36.612,0.0010000000000118803,150.737
5.39,179.118,109.025,71.616,-36.527,0.0,150.744
5.4,179.028,109.066,71.623,-36.471,7.105427357601002e-15,150.694
5.41,178.889,109.158,71.672,-36.375,-1.4210854715202004e-14,150.488
5.42,178.807,109.289,71.673,-36.423,1.4210854715202004e-14,150.466
5.43,178.784,109.197,71.666,-36.315,0.0,150.512
5.44,178.804,109.161,71.653,-36.312,0.0,150.592
5.45,178.752,109.107,71.628,-36.231,-7.105427357601002e-15,150.717
5.46,178.74,109.013,71.588,-36.165,-2.1316282072803006e-14,150.927
5.47,178.733,108.969,71.57,-36.132,-7.105427357601002e-15,151.026
5.48,178.646,108.978,71.569,-36.056,0.0010000000000189857,151.047
5.49,178.593,109.081,71.597,-36.077,0.0,150.898
5.5,178.64,108.961,71.605,-35.995,-0.0009999999999834586,150.878
5.51,178.735,108.977,71.567,-36.144,-0.0010000000000260911,151.028
5.52,178.752,108.998,71.557,-36.193,-1.4210854715202004e-14,151.054
5.53,178.668,109.028,71.571,-36.125,-1.4210854715202004e-14,150.97
5.54,178.848,108.97,71.536,-36.282,-1.4210854715202004e-14,151.102
5.55,178.853,108.971,71.534,-36.29,-7.105427357601002e-15,151.099
5.56,178.849,108.971,71.527,-36.294,0.0010000000000047748,151.13
5.57,178.879,108.945,71.506,-36.318,1.4210854715202004e-14,151.241
5.58,178.854,108.96,71.513,-36.301,0.0,151.209
5.59,178.933,108.9,71.482,-36.35,-0.0009999999999976694,151.391
5.6,178.924,108.898,71.489,-36.333,0.0,151.379
5.61,178.744,108.953,71.531,-36.165,-0.0009999999999976694,151.169
5.62,178.818,108.938,71.525,-36.231,-7.105427357601002e-15,151.195
5.63,178.88,108.911,71.521,-36.27,7.105427357601002e-15,151.216
5.64,179.017,108.837,71.497,-36.358,0.0009999999999976694,151.345
5.65,179.101,108.782,71.483,-36.399,-0.000999999999990564,151.405
5.66,179.184,108.733,71.478,-36.439,-7.105427357601002e-15,151.449
5.67,179.249,108.646,71.455,-36.44,0.0,151.628
5.68,179.261,108.602,71.45,-36.412,-0.0009999999999976694,151.667
5.69,179.295,108.564,71.448,-36.41,-0.000999999999990564,151.679
5.7,179.514,108.497,71.441,-36.57,-7.105427357601002e-15,151.567
5.71,179.71,108.456,71.431,-36.735,-1.4210854715202004e-14,151.501
5.72,179.807,108.379,71.422,-36.764,7.105427357601002e-15,151.489
5.73,179.939,108.253,71.409,-36.784,0.0010000000000118803,151.476
5.74,178.224,109.497,71.799,-35.921,-0.0009999999999834586,149.6
5.75,178.204,109.519,71.819,-35.904,-7.105427357601002e-15,149.474
5.76,178.241,109.31,71.822,-35.729,-1.4210854715202004e-14,149.446
5.77,178.338,109.225,71.814,-35.749,7.105427357601002e-15,149.47
5.78,178.692,109.003,71.762,-35.933,-7.105427357601002e-15,149.741
5.79,178.815,108.918,71.745,-35.988,0.0,149.825
5.8,178.767,108.902,71.758,-35.911,0.0,149.799
5.81,178.444,109.147,71.829,-35.762,0.0,149.507
5.82,178.655,109.085,71.798,-35.942,7.105427357601002e-15,149.696
5.83,178.631,109.08,71.792,-35.918,-0.0009999999999976694,149.789
5.84,178.633,109.061,71.797,-35.897,-2.1316282072803006e-14,149.798
5.85,178.735,109.007,71.793,-35.949,-1.4210854715202004e-14,149.836
5.86,178.67,108.984,71.82,-35.834,1.4210854715202004e-14,149.751
5.87,178.483,109.034,71.856,-35.661,-1.4210854715202004e-14,149.627
5.88,178.372,108.826,71.767,-35.431,-1.4210854715202004e-14,149.96
5.89,178.524,108.767,71.76,-35.53,-0.000999999999990564,149.972
5.9,178.441,108.871,71.833,-35.479,0.0,149.516
5.91,178.528,108.841,71.834,-35.535,1.4210854715202004e-14,149.473
5.92,178.649,108.765,71.819,-35.595,0.0,149.532
5.93,178.679,108.745,71.819,-35.605,-7.105427357601002e-15,149.523
5.94,178.758,108.704,71.808,-35.654,7.105427357601002e-15,149.591
5.95,178.752,108.695,71.808,-35.639,7.105427357601002e-15,149.604
5.96,178.714,108.716,71.812,-35.618,7.105427357601002e-15,149.618
5.97,178.629,108.763,71.827,-35.565,0.0,149.573
5.98,178.947,108.521,71.759,-35.709,0.0,149.925
5.99,178.925,108.542,71.772,-35.694,-0.0010000000000047748,149.917
6.0,178.88,108.538,71.778,-35.639,-0.0009999999999834586,149.914
6.01,178.809,108.547,71.791,-35.564,-0.0009999999999976694,149.817
6.02,178.774,108.587,71.793,-35.568,0.0,149.753
6.03,178.815,108.569,71.791,-35.593,0.0,149.681
6.04,178.794,108.511,71.786,-35.52,0.0009999999999976694,149.751
6.05,178.608,108.572,71.819,-35.36,-0.0010000000000047748,149.598
6.06,178.958,108.53,71.791,-35.698,0.0009999999999976694,149.664
6.07,178.975,108.491,71.793,-35.673,1.4210854715202004e-14,149.654
6.08,178.691,108.72,71.872,-35.539,0.0,149.287
6.09,179.06,108.461,71.805,-35.716,7.105427357601002e-15,149.573
6.1,179.191,108.412,71.783,-35.82,-7.105427357601002e-15,149.601
6.11,179.38,108.323,71.754,-35.948,-0.0009999999999834586,149.67
6.12,179.465,108.279,71.773,-35.971,-7.105427357601002e-15,149.599
6.13,179.542,108.309,71.831,-36.021,0.0010000000000047748,149.319
6.14,179.635,108.165,71.778,-36.023,0.0010000000000118803,149.531
6.15,179.723,108.125,71.771,-36.077,-1.4210854715202004e-14,149.551
6.16,179.839,108.107,71.77,-36.176,0.0,149.541
6.17,179.838,108.087,71.762,-36.164,0.0010000000000047748,149.552
6.18,180.048,107.986,71.715,-36.319,0.0,149.817
6.19,180.469,107.898,71.702,-36.665,7.105427357601002e-15,150.031
6.2,180.059,107.951,71.74,-36.269,-0.0009999999999976694,149.764
6.21,180.071,107.94,71.759,-36.252,7.105427357601002e-15,149.636
6.22,180.351,107.84,71.715,-36.476,0.0,149.901
6.23,180.51,107.802,71.807,-36.504,-0.0009999999999976694,149.871
6.24,181.028,107.446,71.923,-36.55,-0.000999999999990564,150.295
6.25,180.993,107.46,71.889,-36.564,7.105427357601002e-15,150.219
6.26,181.225,107.289,71.875,-36.639,7.105427357601002e-15,150.529
6.27,181.538,107.059,71.885,-36.712,0.0,150.822
6.28,181.462,107.078,71.911,-36.629,7.105427357601002e-15,150.436
6.29,181.6,106.983,71.961,-36.623,0.0009999999999976694,150.444
6.3,181.758,106.878,72.061,-36.575,0.0,150.387
6.31,181.912,106.773,72.106,-36.579,-7.105427357601002e-15,150.433
6.32,182.143,106.613,72.196,-36.56,0.0,150.473
6.33,181.804,106.861,72.321,-36.344,-7.105427357601002e-15,150.0
6.34,181.872,106.823,72.423,-36.272,-7.105427357601002e-15,149.893
6.35,182.01,106.726,72.447,-36.288,-0.000999999999990564,149.942
6.36,182.169,106.614,72.581,-36.202,-1.4210854715202004e-14,149.845
6.37,182.242,106.563,72.687,-36.118,7.105427357601002e-15,149.692
6.38,182.347,106.491,72.743,-36.095,-1.4210854715202004e-14,149.68
6.39,182.356,106.479,72.742,-36.093,1.4210854715202004e-14,149.65
6.4,182.508,106.428,72.93,-36.006,0.0,149.633
6.41,182.611,106.357,72.967,-36.001,7.105427357601002e-15,149.662
6.42,182.647,106.331,73.008,-35.97,0.0,149.609
6.43,182.828,106.151,72.977,-36.002,7.105427357601002e-15,149.73
6.44,182.923,106.086,73.017,-35.992,-7.105427357601002e-15,149.751
6.45,182.97,106.055,73.084,-35.941,0.0,149.678
6.46,183.072,105.986,73.108,-35.95,0.0,149.766
6.47,183.141,105.943,73.139,-35.945,7.105427357601002e-15,149.794
6.48,183.19,105.91,73.173,-35.927,7.105427357601002e-15,149.783
6.49,183.244,105.873,73.213,-35.904,-7.105427357601002e-15,149.766
6.5,183.305,105.833,73.247,-35.891,-7.105427357601002e-15,149.766
6.51,183.398,105.812,73.389,-35.821,0.0,149.743
6.52,183.475,105.76,73.427,-35.807,-0.000999999999990564,149.749
6.53,183.566,105.691,73.473,-35.784,-7.105427357601002e-15,149.729
6.54,183.644,105.639,73.525,-35.758,7.105427357601002e-15,149.701
6.55,183.71,105.593,73.583,-35.72,-1.4210854715202004e-14,149.632
6.56,183.778,105.547,73.661,-35.664,1.4210854715202004e-14,149.531
6.57,183.817,105.532,73.721,-35.627,-0.0009999999999976694,149.496
6.58,183.866,105.502,73.748,-35.621,0.0009999999999976694,149.513
6.59,183.874,105.499,73.766,-35.607,1.4210854715202004e-14,149.493
6.6,183.893,105.49,73.771,-35.612,7.105427357601002e-15,149.527
6.61,183.926,105.47,73.761,-35.635,7.105427357601002e-15,149.597
6.62,183.954,105.452,73.755,-35.651,-7.105427357601002e-15,149.661
6.63,183.93,105.469,73.793,-35.606,7.105427357601002e-15,149.571
6.64,184.017,105.416,73.819,-35.614,7.105427357601002e-15,149.655
6.65,184.039,105.405,73.875,-35.568,-0.000999999999990564,149.6
6.66,184.083,105.376,73.919,-35.54,-7.105427357601002e-15,149.582
6.67,184.085,105.378,73.956,-35.507,-7.105427357601002e-15,149.524
6.68,184.095,105.376,73.924,-35.547,0.0,149.581
6.69,184.076,105.398,73.943,-35.53,-0.000999999999990564,149.553
6.7,184.104,105.389,73.944,-35.549,-7.105427357601002e-15,149.593
6.71,184.023,105.439,73.954,-35.508,7.105427357601002e-15,149.459
6.72,184.054,105.428,73.966,-35.515,-0.0010000000000047748,149.546
6.73,184.107,105.374,73.96,-35.521,0.0,149.549
6.74,184.16,105.333,73.978,-35.514,-0.0009999999999976694,149.552
6.75,184.145,105.327,73.962,-35.511,0.0009999999999976694,149.504
6.76,184.153,105.338,73.989,-35.502,2.1316282072803006e-14,149.528
6.77,184.14,105.357,73.975,-35.522,7.105427357601002e-15,149.59
6.78,184.167,105.347,73.92,-35.594,7.105427357601002e-15,149.755
6.79,184.16,105.344,73.926,-35.579,0.0010000000000118803,149.743
6.8,184.247,105.298,73.912,-35.633,-7.105427357601002e-15,149.952
6.81,184.186,105.345,73.954,-35.577,-1.4210854715202004e-14,149.837
6.82,184.134,105.39,74.004,-35.52,2.1316282072803006e-14,149.714
6.83,184.131,105.391,73.965,-35.558,0.0009999999999976694,149.783
6.84,184.078,105.433,73.972,-35.539,-1.4210854715202004e-14,149.716
6.85,184.04,105.47,73.97,-35.541,0.0010000000000047748,149.699
6.86,184.03,105.468,73.935,-35.563,0.0,149.703
6.87,183.968,105.514,73.968,-35.515,0.0010000000000189857,149.57
6.88,183.966,105.519,74.037,-35.448,-7.105427357601002e-15,149.463
6.89,183.965,105.524,74.02,-35.469,-7.105427357601002e-15,149.497
6.9,183.952,105.538,74.005,-35.485,0.0,149.516
6.91,183.94,105.555,74.065,-35.43,-7.105427357601002e-15,149.455
6.92,183.907,105.587,74.053,-35.441,-1.4210854715202004e-14,149.471
6.93,183.871,105.619,74.056,-35.434,-1.4210854715202004e-14,149.453
6.94,183.791,105.681,74.056,-35.416,0.0,149.39
6.95,183.702,105.752,74.038,-35.416,0.0,149.352
6.96,183.646,105.795,73.988,-35.453,1.4210854715202004e-14,149.39
6.97,183.606,105.829,73.972,-35.463,7.105427357601002e-15,149.413
6.98,183.567,105.863,73.944,-35.486,-7.105427357601002e-15,149.456
6.99,183.549,105.881,73.921,-35.51,0.0009999999999976694,149.505
7.0,183.5,105.92,73.916,-35.504,-7.105427357601002e-15,149.485
7.01,183.469,105.947,73.93,-35.485,-0.000999999999990564,149.437
7.02,183.422,105.985,73.927,-35.48,7.105427357601002e-15,149.398
7.03,183.367,106.033,73.914,-35.485,-0.000999999999990564,149.373
7.04,183.303,106.082,73.912,-35.473,1.4210854715202004e-14,149.306
7.05,183.232,106.139,73.875,-35.496,7.105427357601002e-15,149.32
7.06,183.146,106.207,73.837,-35.516,2.1316282072803006e-14,149.324
7.07,183.069,106.263,73.79,-35.542,1.4210854715202004e-14,149.342
7.08,183.034,106.291,73.777,-35.549,0.0010000000000118803,149.358
7.09,182.998,106.323,73.756,-35.564,-0.0009999999999834586,149.385
7.1,182.986,106.336,73.756,-35.565,-0.000999999999990564,149.395
7.11,182.967,106.352,73.754,-35.565,-1.4210854715202004e-14,149.394
7.12,182.916,106.391,73.734,-35.573,-7.105427357601002e-15,149.381
7.13,182.83,106.454,73.719,-35.566,0.000999999999990564,149.322
7.14,182.755,106.51,73.677,-35.588,7.105427357601002e-15,149.319
7.15,182.643,106.591,73.63,-35.605,0.0009999999999976694,149.292
7.16,182.533,106.671,73.575,-35.629,7.105427357601002e-15,149.282
7.17,182.447,106.731,73.522,-35.655,-0.000999999999990564,149.301
7.18,182.369,106.789,73.472,-35.687,0.000999999999990564,149.335
7.19,182.315,106.831,73.442,-35.704,-7.105427357601002e-15,149.347
7.2,182.291,106.853,73.403,-35.741,1.4210854715202004e-14,149.402
7.21,182.24,106.889,73.387,-35.742,-7.105427357601002e-15,149.385
7.22,182.219,106.908,73.401,-35.727,0.0009999999999976694,149.364
7.23,182.151,106.956,73.386,-35.721,-2.1316282072803006e-14,149.317
7.24,182.097,107.001,73.342,-35.755,-0.0010000000000118803,149.339
7.25,182.037,107.046,73.318,-35.765,-1.4210854715202004e-14,149.329
7.26,181.971,107.099,73.289,-35.781,-7.105427357601002e-15,149.338
7.27,181.925,107.139,73.269,-35.795,0.0,149.369
7.28,181.879,107.176,73.273,-35.782,0.0,149.36
7.29,181.815,107.227,73.224,-35.818,0.0,149.419
7.3,181.784,107.254,73.209,-35.828,-0.000999999999990564,149.453
7.31,181.712,107.31,73.153,-35.868,-0.0009999999999834586,149.492
7.32,181.658,107.352,73.128,-35.883,0.0010000000000118803,149.495
7.33,181.6,107.398,73.115,-35.883,7.105427357601002e-15,149.471
7.34,181.567,107.423,73.116,-35.875,0.000999999999990564,149.452
7.35,181.503,107.472,73.102,-35.873,2.1316282072803006e-14,149.418
7.36,181.466,107.503,73.095,-35.874,-7.105427357601002e-15,149.418
7.37,181.41,107.549,73.083,-35.876,-7.105427357601002e-15,149.408
7.38,181.371,107.581,73.088,-35.864,-2.1316282072803006e-14,149.388
7.39,181.324,107.618,73.065,-35.877,-7.105427357601002e-15,149.403
7.4,181.215,107.695,72.962,-35.947,-0.000999999999990564,149.455
7.41,181.163,107.736,73.014,-35.884,-0.0010000000000189857,149.348
7.42,181.12,107.767,73.003,-35.884,0.0,149.331
7.43,181.054,107.811,72.941,-35.924,-7.105427357601002e-15,149.362
7.44,181.04,107.815,72.886,-35.969,7.105427357601002e-15,149.428
7.45,181.049,107.807,72.909,-35.947,0.0,149.417
7.46,181.078,107.782,72.876,-35.983,-0.0009999999999976694,149.498
7.47,181.117,107.757,72.893,-35.981,7.105427357601002e-15,149.527
7.48,181.207,107.691,72.944,-35.954,7.105427357601002e-15,149.557
7.49,181.249,107.662,72.947,-35.963,-0.0009999999999976694,149.579
7.5,181.274,107.64,72.952,-35.962,0.0,149.59
7.51,181.274,107.641,72.958,-35.957,-7.105427357601002e-15,149.573
7.52,181.251,107.659,72.94,-35.97,-1.4210854715202004e-14,149.567
7.53,181.191,107.701,72.937,-35.955,0.0,149.502
7.54,181.131,107.741,72.871,-36.001,-7.105427357601002e-15,149.525
7.55,181.113,107.754,72.839,-36.028,-7.105427357601002e-15,149.568
7.56,181.099,107.762,72.836,-36.025,7.105427357601002e-15,149.565
7.57,181.144,107.728,72.86,-36.012,0.0,149.591
7.58,181.185,107.696,72.898,-35.982,-0.0010000000000047748,149.584
7.59,181.23,107.663,72.918,-35.975,2.1316282072803006e-14,149.602
7.6,181.223,107.666,72.829,-36.059,-0.0010000000000189857,149.713
7.61,181.261,107.636,72.862,-36.035,0.0,149.685
7.62,181.263,107.631,72.856,-36.038,-1.4210854715202004e-14,149.669
7.63,181.26,107.632,72.887,-36.006,0.0010000000000047748,149.598
7.64,181.235,107.652,72.881,-36.006,-1.4210854715202004e-14,149.566
7.65,181.21,107.67,72.887,-35.993,-7.105427357601002e-15,149.524
7.66,181.196,107.676,72.857,-36.015,0.0,149.562
7.67,181.194,107.68,72.883,-35.991,0.0,149.532
7.68,181.219,107.661,72.862,-36.018,0.0,149.61
7.69,181.254,107.638,72.914,-35.978,7.105427357601002e-15,149.596
7.7,181.27,107.625,72.84,-36.055,-7.105427357601002e-15,149.738
7.71,181.279,107.617,72.826,-36.069,-0.0010000000000047748,149.767
7.72,181.287,107.608,72.834,-36.06,-0.0010000000000047748,149.738
7.73,181.303,107.6,72.861,-36.042,1.4210854715202004e-14,149.703
7.74,181.307,107.592,72.88,-36.02,0.0010000000000118803,149.639
7.75,181.318,107.584,72.918,-35.984,-7.105427357601002e-15,149.56
7.76,181.335,107.57,72.945,-35.959,-0.0010000000000047748,149.511
7.77,181.335,107.571,72.946,-35.959,-0.0010000000000047748,149.503
7.78,181.344,107.563,72.941,-35.965,-0.000999999999990564,149.512
7.79,181.352,107.556,72.941,-35.967,0.0,149.539
7.8,181.362,107.548,72.918,-35.993,0.0010000000000118803,149.611
7.81,181.405,107.517,72.99,-35.932,0.0,149.575
7.82,181.398,107.524,72.907,-36.014,-0.0009999999999976694,149.715
7.83,181.403,107.517,72.883,-36.038,0.0010000000000047748,149.753
7.84,181.419,107.506,72.965,-35.96,-7.105427357601002e-15,149.634
7.85,181.385,107.529,72.916,-35.999,0.0010000000000118803,149.656
7.86,181.363,107.545,72.941,-35.967,0.0,149.569
7.87,181.329,107.57,72.957,-35.942,-7.105427357601002e-15,149.487
7.88,181.312,107.582,72.96,-35.933,-0.0010000000000118803,149.452
7.89,181.289,107.598,72.955,-35.932,1.4210854715202004e-14,149.435
7.9,181.321,107.575,72.976,-35.92,0.0,149.463
7.91,181.293,107.596,72.877,-36.012,-1.4210854715202004e-14,149.598
7.92,181.321,107.579,72.872,-36.028,7.105427357601002e-15,149.669
7.93,181.343,107.563,72.857,-36.05,0.0010000000000047748,149.728
