Trajectories																		
100																		
	KNEE MODEL:SHIN1			KNEE MODEL:SHIN3			KNEE MODEL:SHIN2			KNEE MODEL:THIGH2			KNEE MODEL:THIGH3			KNEE MODEL:THIGH1		
Frame	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm
1818	153.666	479.832	274.961	35.4636	396.045	254.149	174.005	485.568	124.506	-24.7095	377.301	36.3465	-0.871179	375.619	21.5606	14.8818	400.63	33.4065
1819	152.266	478.872	276.205	34.1131	395.297	254.322	173.674	484.996	125.921	-24.7088	377.299	36.3385	-0.871863	375.61	21.5527	14.8856	400.615	33.3931
1820	150.576	477.725	277.646	32.4194	394.479	254.518	173.245	484.357	127.553	-24.7308	377.296	36.3356	-0.886446	375.604	21.552	14.8771	400.608	33.4009
1821	148.575	476.46	279.197	30.3635	393.661	254.702	172.712	483.426	129.341	-24.7398	377.291	36.3332	-0.942864	375.596	21.5237	14.8865	400.608	33.402
1822	146.352	474.92	281.055	28.0293	392.807	254.918	172.163	482.427	131.524	-24.7637	377.289	36.3276	-0.967068	375.589	21.5189	14.8717	400.598	33.4084
1823	143.88	473.355	283.084	25.4589	391.898	255.101	171.533	481.328	133.885	-24.7585	377.283	36.3136	-0.962591	375.583	21.5209	14.8781	400.59	33.41
1824	141.346	471.794	285.109	23.0076	390.975	255.631	170.67	480.284	136.309	-24.6669	377.284	36.2461	-0.967479	375.572	21.5232	14.8595	400.574	33.4102
1825	138.645	470.158	287.215	20.2915	389.746	255.891	169.637	479.208	138.786	-24.7615	377.267	36.3076	-0.961894	375.562	21.5234	14.857	400.559	33.404
1826	135.638	468.322	289.475	17.5912	388.388	256.233	168.596	478.16	141.589	-24.7626	377.262	36.31	-0.968372	375.561	21.5214	14.8405	400.556	33.3983
1827	132.461	466.321	291.827	14.5978	387.075	256.592	167.361	476.929	144.319	-24.7845	377.263	36.3124	-0.989603	375.557	21.5194	14.8416	400.544	33.4054
1828	129.044	464.29	294.245	11.2297	385.698	256.774	166.141	475.494	147.44	-24.8028	377.257	36.3029	-1.0003	375.547	21.5112	14.8279	400.537	33.4016
1829	125.259	462.04	296.805	7.69589	384.356	257.16	164.726	473.909	150.65	-24.8178	377.261	36.2988	-1.01935	375.544	21.5103	14.8244	400.533	33.4036
1830	121.239	459.619	299.44	3.87872	382.833	257.231	163.167	472.168	153.973	-24.8164	377.255	36.2907	-1.01715	375.535	21.5042	14.8285	400.518	33.401
1831	117.009	457.085	302.104	-0.066803	381.292	257.427	161.501	470.386	157.606	-24.8231	377.245	36.2969	-1.01552	375.53	21.5114	14.8222	400.513	33.4057
1832	112.481	454.367	304.819	-4.20688	379.613	257.473	159.633	468.424	161.141	-24.8043	377.24	36.2969	-1.0127	375.526	21.5114	14.8128	400.506	33.3986
1833	107.761	451.522	307.519	-8.45183	377.792	257.349	157.679	466.491	164.896	-24.8237	377.246	36.3039	-1.02066	375.527	21.5164	14.8046	400.505	33.4058
1834	102.943	448.518	310.132	-12.6419	375.86	257.254	155.541	464.516	168.595	-24.8239	377.243	36.2907	-1.02034	375.524	21.5054	14.808	400.499	33.39
1835	97.9401	445.442	312.693	-16.9558	373.73	256.862	153.231	462.542	172.304	-24.8445	377.239	36.2941	-1.0356	375.52	21.5099	14.7996	400.497	33.4032
1836	92.9007	442.244	315.145	-21.1929	371.574	256.52	150.904	460.576	176.091	-24.8354	377.232	36.2759	-1.03667	375.514	21.4969	14.8115	400.487	33.3987
1837	87.7501	439.02	317.494	-25.7738	369.544	255.94	148.406	458.5	179.682	-24.8577	377.23	36.29	-1.04994	375.512	21.5055	14.8015	400.488	33.4077
1838	82.5234	435.751	319.732	-30.126	367.422	255.27	145.939	456.327	183.342	-24.8431	377.226	36.2829	-1.04392	375.509	21.499	14.8037	400.482	33.4014
1839	77.2362	432.366	321.847	-34.4549	365.337	254.613	143.387	453.989	186.861	-24.8431	377.222	36.2784	-1.06231	375.507	21.5087	14.7936	400.481	33.4102
1840	71.9424	428.946	323.811	-38.8103	363.217	253.67	140.763	451.488	190.327	-24.7528	377.19	36.2276	-1.05406	375.503	21.4953	14.7949	400.477	33.3955
1841	66.5675	425.436	325.663	-43.1255	361.139	252.818	137.722	448.862	193.594	-24.7154	377.171	36.2129	-1.06332	375.505	21.5032	14.7874	400.482	33.4053
1842	61.1251	421.932	327.379	-47.5802	359.066	251.818	135.696	445.794	197.396	-24.6442	377.149	36.1851	-1.04575	375.503	21.5004	14.8702	400.429	33.4136
1843	55.5677	418.468	328.98	-52.1664	357.082	250.869	132.934	443.537	200.88	-24.6396	377.144	36.195	-1.05855	375.506	21.5167	14.7738	400.476	33.4072
1844	49.9514	415.031	330.41	-56.3772	355.098	249.443	129.852	441.149	204.083	-24.6117	377.133	36.1696	-1.056	375.502	21.5031	14.7859	400.472	33.3953
1845	44.3029	411.668	331.708	-60.7461	353.092	248.007	126.62	438.794	207.127	-24.6325	377.122	36.1675	-1.07623	375.499	21.5047	14.7801	400.479	33.411
1846	38.7353	408.287	332.821	-64.9044	351.075	246.602	123.417	436.499	210.133	-24.6218	377.112	36.1521	-1.07562	375.496	21.4904	14.7967	400.473	33.4006
1847	33.2295	404.985	333.8	-68.97	348.991	244.992	120.192	434.252	212.929	-24.617	377.102	36.1654	-1.07859	375.495	21.4987	14.8601	400.43	33.4297
1848	27.7628	401.693	334.621	-72.9178	346.938	243.383	117	432.019	215.709	-24.5943	377.1	36.1679	-1.06085	375.498	21.4951	14.7887	400.473	33.3945
1849	22.3731	398.433	335.306	-76.8022	344.965	241.711	113.818	429.73	218.33	-24.604	377.095	36.1845	-1.0576	375.502	21.5065	14.7763	400.476	33.3974
1850	17.0232	395.196	335.84	-80.665	343.076	239.879	110.662	427.364	220.822	-24.6085	377.091	36.184	-1.04685	375.498	21.5035	14.7865	400.472	33.3917
1851	11.7105	392	336.242	-84.5138	341.302	238.107	107.493	424.92	223.265	-24.6486	377.092	36.1868	-1.06528	375.497	21.504	14.86	400.428	33.4236
1852	6.40243	388.846	336.506	-88.3539	339.64	236.131	104.33	422.432	225.505	-24.6751	377.098	36.1828	-1.06247	375.496	21.5	14.906	400.381	33.4302
1853	1.1214	385.755	336.658	-92.1225	338.058	234.192	101.13	419.946	227.763	-24.6972	377.107	36.1953	-1.07118	375.495	21.4988	14.8282	400.404	33.4065
1854	-4.17948	382.741	336.697	-95.8591	336.521	232.148	97.8909	417.505	229.87	-24.6984	377.111	36.2097	-1.0643	375.499	21.4999	14.7874	400.471	33.4023
1855	-9.48679	379.799	336.609	-99.5453	335.033	230.017	94.594	415.091	231.912	-24.7213	377.116	36.2278	-1.07243	375.495	21.4926	14.7777	400.475	33.3951
1856	-14.7774	376.906	336.397	-103.199	333.582	227.894	91.2457	412.745	233.896	-24.7425	377.121	36.2395	-1.05861	375.498	21.4947	14.7772	400.476	33.3913
1857	-20.067	374.066	336.066	-106.755	332.154	225.589	87.8784	410.439	235.704	-24.7791	377.129	36.2494	-1.06684	375.495	21.4898	14.8677	400.429	33.4147
1858	-25.2522	371.266	335.636	-110.195	330.718	223.358	84.503	408.196	237.51	-24.7966	377.132	36.2685	-1.05514	375.493	21.4995	14.8669	400.43	33.4219
1859	-30.374	368.505	335.089	-113.551	329.272	220.993	81.1239	405.985	239.154	-24.8301	377.14	36.2828	-1.05408	375.493	21.498	14.8668	400.426	33.4192
1860	-35.4724	365.765	334.436	-116.863	327.903	218.601	77.746	403.772	240.725	-24.8501	377.147	36.2983	-1.05447	375.494	21.505	14.8685	400.428	33.4263
1861	-40.5219	363.085	333.668	-120.141	326.644	216.212	74.3705	401.491	242.226	-24.8659	377.148	36.2994	-1.0528	375.493	21.4952	14.867	400.428	33.4141
1862	-45.6261	360.468	332.799	-123.468	325.508	213.656	70.9707	399.16	243.58	-24.8909	377.151	36.309	-1.05762	375.491	21.4943	14.8665	400.426	33.4166
1863	-50.7392	357.912	331.808	-126.804	324.492	211.146	67.5097	396.757	244.925	-24.8897	377.147	36.3054	-1.06098	375.489	21.4899	14.8709	400.425	33.4091
1864	-55.8651	355.424	330.73	-130.17	323.577	208.54	64.0228	394.343	246.101	-24.9013	377.15	36.3283	-1.06134	375.488	21.4981	14.8669	400.425	33.419
1865	-60.981	353.025	329.53	-133.513	322.757	205.895	60.4691	391.942	247.173	-24.8916	377.148	36.3326	-1.04299	375.488	21.5023	14.8711	400.424	33.4174
1866	-66.1483	350.664	328.221	-136.891	322.024	203.213	56.8696	389.523	248.201	-24.9157	377.154	36.3433	-1.05159	375.493	21.5152	14.8652	400.421	33.4305
1867	-71.3857	348.392	326.796	-140.198	321.333	200.327	53.2142	387.178	249.149	-24.923	377.157	36.3276	-1.04501	375.492	21.5056	14.7949	400.466	33.4002
1868	-76.6263	346.163	325.285	-143.492	320.69	197.467	49.4594	384.849	250.14	-24.9632	377.156	36.3292	-1.06557	375.489	21.5017	14.865	400.422	33.4272
1869	-81.7689	344.009	323.667	-146.673	320.151	194.508	45.86	382.484	251.118	-24.957	377.154	36.3201	-1.05721	375.492	21.4863	14.8741	400.42	33.4069
1870	-86.8546	341.952	321.99	-149.824	319.712	191.609	42.1685	380.232	251.782	-24.9711	377.157	36.3348	-1.06621	375.489	21.4958	14.8604	400.422	33.4165
1871	-91.8228	339.958	320.227	-152.858	319.358	188.693	38.5467	377.914	252.394	-24.9497	377.154	36.3383	-1.04086	375.489	21.5009	14.8762	400.42	33.4111
1872	-96.7344	338.062	318.412	-155.819	319.074	185.745	35.0006	375.61	252.943	-24.9696	377.154	36.352	-1.04808	375.49	21.5175	14.8715	400.424	33.434
1873	-101.454	336.239	316.534	-158.626	318.763	182.847	31.4979	373.395	253.41	-24.9686	377.151	36.3391	-1.03889	375.488	21.507	14.8833	400.42	33.4243
1874	-106.099	334.497	314.612	-161.361	318.499	179.915	28.0223	371.305	253.784	-25.003	377.153	36.337	-1.06153	375.488	21.5039	14.8698	400.421	33.433
1875	-110.577	332.88	312.659	-163.93	318.242	177.043	24.619	369.344	254.087	-24.9997	377.155	36.3186	-1.0563	375.486	21.4885	14.8827	400.417	33.4092
1876	-114.987	331.347	310.674	-166.428	318.021	174.206	21.265	367.521	254.368	-25.0219	377.158	36.3252	-1.06624	375.489	21.4928	14.8657	400.42	33.4134
1877	-119.27	329.934	308.67	-168.766	317.875	171.368	17.9946	365.763	254.559	-25.0099	377.154	36.3197	-1.04694	375.488	21.4927	14.8766	400.419	33.4078
1878	-123.388	328.591	306.67	-171.105	317.844	168.627	14.8095	364.038	254.708	-25.0257	377.153	36.3304	-1.05288	375.488	21.5049	14.8667	400.421	33.4208
1879	-127.518	327.376	304.662	-173.326	317.888	165.877	11.628	362.304	254.798	-25.0377	377.151	36.3154	-1.04812	375.488	21.5042	14.8816	400.418	33.4233
1880	-131.26	326.151	302.639	-175.5	317.982	163.257	8.5739	360.62	254.824	-25.0905	377.148	36.3066	-1.05863	375.484	21.5077	14.8775	400.421	33.437
1881	-135.022	325.059	300.724	-177.478	318.004	160.665	5.59235	359.106	254.844	-25.1124	377.148	36.2853	-1.05346	375.486	21.5041	14.8852	400.419	33.4264
1882	-138.467	324.057	298.698	-179.337	318.005	158.17	2.79706	357.806	254.744	-25.1543	377.145	36.2678	-1.05709	375.49	21.5009	14.8758	400.42	33.4221
1883	-141.841	323.147	296.772	-180.86	318.046	155.642	0.0894548	356.618	254.67	-25.1896	377.135	36.2465	-1.0482	375.486	21.4939	14.8829	400.423	33.4097
1884	-145.014	322.289	294.922	-182.898	317.875	153.59	-2.52487	355.526	254.572	-25.2391	377.126	36.2328	-1.05274	375.486	21.4971	14.8778	400.42	33.4144
1885	-148.031	321.508	293.097	-184.18	317.897	151.216	-4.99353	354.506	254.445	-25.2575	377.105	36.2051	-1.04795	375.486	21.4953	14.8944	400.42	33.4173
1886	-150.918	320.769	291.35	-185.509	317.862	149.069	-7.32772	353.565	254.286	-25.2907	377.094	36.1939	-1.0417	375.488	21.5041	14.8959	400.419	33.4258
1887	-153.782	320.176	289.685	-186.842	317.85	147.008	-9.54808	352.689	254.104	-25.3186	377.084	36.1863	-1.03176	375.488	21.5107	14.9087	400.423	33.4359
1888	-156.294	319.532	288.037	-188.078	317.909	145.041	-11.7374	351.854	253.929	-25.2789	377.015	36.1733	-1.02883	375.487	21.5124	14.9037	400.422	33.4352
1889	-158.778	319.025	286.374	-189.303	318.01	143.102	-13.9427	351.071	253.766	-25.281	377	36.1594	-1.02087	375.488	21.5073	14.9035	400.425	33.4277
1890	-161.326	318.601	284.742	-190.496	318.149	141.232	-16.1268	350.319	253.594	-25.2808	376.981	36.1437	-1.02611	375.493	21.4952	14.8987	400.423	33.4084
1891	-163.688	318.222	283.111	-191.658	318.349	139.402	-18.191	349.576	253.39	-25.2566	376.973	36.15	-1.04451	375.487	21.4904	14.9059	400.422	33.417
1892	-165.952	317.866	281.625	-192.756	318.573	137.653	-20.1433	348.875	253.164	-25.1363	376.98	36.1859	-1.03584	375.491	21.489	14.9075	400.418	33.4147
1893	-168.161	317.592	280.177	-193.815	318.845	135.984	-22.0142	348.223	252.941	-25.0223	377.002	36.2474	-1.032	375.493	21.5083	14.919	400.425	33.439
1894	-170.25	317.416	278.675	-194.786	319.131	134.382	-23.7896	347.605	252.703	-24.9918	376.992	36.2398	-1.01229	375.493	21.5116	14.9247	400.423	33.4351
1895	-172.183	317.194	277.403	-195.749	319.434	132.88	-25.481	347.034	252.463	-24.9806	376.991	36.2421	-1.01196	375.493	21.5209	14.923	400.427	33.4451
1896	-173.994	317.072	276.035	-196.577	319.728	131.423	-27.072	346.492	252.207	-24.9717	376.991	36.222	-1.00974	375.49	21.5003	14.9222	400.423	33.4211
1897	-175.768	316.979	274.931	-197.412	320.032	130.117	-28.5156	345.936	251.935	-24.9991	376.98	36.2048	-1.02326	375.49	21.4934	14.9175	400.424	33.4219
1898	-177.271	316.851	273.84	-198.145	320.324	128.893	-29.8319	345.465	251.686	-25.0002	376.988	36.1733	-1.02201	375.493	21.4789	14.9267	400.421	33.4016
1899	-178.652	316.75	272.87	-198.799	320.557	127.82	-31.0278	345.046	251.51	-24.9788	376.987	36.1897	-1.02716	375.488	21.4896	14.9317	400.428	33.4199
1900	-180.204	316.755	272.013	-199.333	320.783	126.85	-32.0406	344.624	251.298	-24.9445	376.992	36.1835	-0.999024	375.492	21.4919	14.9459	400.43	33.4204
1901	-180.914	316.533	271.202	-199.83	320.986	126.026	-32.9369	344.241	251.146	-25.1002	377.063	36.1395	-1.00271	375.495	21.5038	14.9479	400.433	33.4394
1902	-182.07	316.542	270.57	-200.202	321.124	125.308	-33.6593	343.954	250.973	-25.1041	377.067	36.1123	-0.990666	375.489	21.4932	14.96	400.429	33.4302
1903	-182.407	316.376	269.951	-200.492	321.213	124.769	-34.2425	343.75	250.868	-25.1131	377.067	36.1155	-1.00835	375.489	21.4938	14.9434	400.432	33.4328
1904	-182.813	316.292	269.666	-200.657	321.224	124.399	-34.6198	343.636	250.794	-25.0989	377.068	36.0929	-0.996185	375.491	21.474	14.9478	400.429	33.4093
1905	-183.048	316.223	269.514	-200.715	321.169	124.224	-34.8036	343.612	250.774	-25.1076	377.073	36.1043	-1.00453	375.497	21.4851	14.9388	400.433	33.4107
1906	-182.923	316.136	269.507	-200.648	321.05	124.23	-34.7554	343.642	250.775	-25.0921	377.071	36.095	-0.991201	375.497	21.4796	14.9538	400.434	33.4062
1907	-182.587	316.052	269.674	-200.524	320.898	124.457	-34.5081	343.719	250.818	-25.1035	377.074	36.1086	-0.997587	375.499	21.4889	14.9598	400.438	33.4332
1908	-182.455	316.111	270.109	-200.242	320.711	124.817	-34.0433	343.847	250.879	-25.0996	377.07	36.1002	-0.983985	375.5	21.4897	14.9866	400.448	33.4358
1909	-181.337	315.983	270.536	-199.84	320.459	125.358	-33.419	344.091	251.001	-25.0989	377.065	36.1137	-0.983911	375.505	21.4961	14.9685	400.452	33.4418
1910	-180.406	315.981	271.236	-199.301	320.149	126.06	-32.572	344.444	251.154	-25.0515	377.052	36.1153	-0.957169	375.509	21.4891	14.978	400.45	33.4198
1911	-179.493	316.102	272.131	-198.678	319.807	126.941	-31.5861	344.924	251.349	-24.8937	376.991	36.1901	-0.959179	375.506	21.4947	14.9616	400.455	33.4102
1912	-177.843	316.103	273.012	-197.964	319.464	127.973	-30.4279	345.461	251.585	-24.8858	376.995	36.1939	-0.933847	375.522	21.4953	14.9753	400.459	33.4039
1913	-176.253	316.278	274.12	-197.223	319.081	129.223	-29.0907	346.133	251.801	-24.9138	377.006	36.2047	-0.942847	375.526	21.4985	14.9843	400.467	33.4166
1914	-174.561	316.433	275.487	-196.354	318.68	130.616	-27.6059	346.899	252.107	-24.9194	377.018	36.2133	-0.940903	375.528	21.5014	15.0029	400.463	33.4311
1915	-172.522	316.702	276.859	-195.397	318.238	132.186	-25.9587	347.768	252.42	-24.9322	377.019	36.2183	-0.955435	375.533	21.5006	15.0032	400.476	33.4418
1916	-170.392	317.022	278.414	-194.277	317.804	133.832	-24.1554	348.73	252.772	-24.921	377.023	36.2208	-0.935074	375.534	21.4961	15.0059	400.48	33.4308
1917	-168.03	317.362	279.932	-193.084	317.365	135.673	-22.2134	349.775	253.143	-24.9007	377.026	36.2473	-0.928748	375.536	21.4953	14.9933	400.482	33.4161
1918	-165.579	317.823	281.591	-191.807	316.994	137.536	-20.1649	350.833	253.467	-25.0252	376.997	36.1995	-0.913929	375.535	21.4978	14.9927	400.487	33.4078
1919	-163.188	318.388	283.361	-190.545	316.684	139.51	-18.0407	351.934	253.76	-25.1099	376.993	36.1692	-0.8515	375.547	21.5231	14.9948	400.485	33.4035
1920	-160.48	318.994	285.092	-189.256	316.427	141.558	-15.8908	353.124	254.047	-25.1753	377.022	36.1695	-0.854413	375.554	21.5376	15.0029	400.491	33.4166
1921	-157.82	319.752	286.901	-187.933	316.289	143.647	-13.6635	354.339	254.331	-25.174	377.026	36.1668	-0.915711	375.551	21.5104	15.0145	400.499	33.4303
1922	-155.082	320.614	288.762	-186.602	316.179	145.828	-11.3503	355.624	254.567	-25.1672	377.042	36.1786	-0.924984	375.552	21.5119	15.01	400.503	33.4422
1923	-152.256	321.569	290.633	-185.133	316.198	148.032	-8.96311	356.916	254.776	-25.112	377.057	36.1834	-0.930689	375.55	21.4925	15.0054	400.5	33.4243
1924	-149.35	322.606	292.626	-183.74	316.267	150.339	-6.42065	358.221	254.96	-25.0463	377.052	36.2002	-0.93396	375.544	21.4936	14.9896	400.497	33.4139
1925	-146.246	323.709	294.579	-182.139	316.357	152.744	-3.91529	359.594	255.156	-24.9901	377.061	36.2146	-0.914641	375.541	21.4846	14.9918	400.493	33.3959
1926	-143.024	324.916	296.561	-180.371	316.39	155.191	-1.32917	361.096	255.379	-25.0292	377.162	36.2747	-0.904732	375.548	21.5034	14.9904	400.498	33.4091
1927	-139.518	326.169	298.575	-178.596	316.503	157.784	1.34916	362.757	255.552	-24.9725	377.169	36.3022	-0.893934	375.546	21.5106	15.0079	400.503	33.4161
1928	-136.008	327.548	300.659	-176.642	316.623	160.355	4.13681	364.473	255.67	-24.9591	377.177	36.3245	-0.904206	375.551	21.5222	15.0063	400.506	33.4378
1929	-132.315	329.04	302.759	-174.73	316.777	163.146	7.07088	366.306	255.714	-24.9281	377.183	36.3102	-0.901917	375.551	21.5102	15.0093	400.5	33.4337
1930	-128.474	330.646	304.879	-172.698	317.027	165.966	10.1722	368.197	255.671	-24.9247	377.187	36.3159	-0.924337	375.548	21.5028	14.9927	400.504	33.428
1931	-124.407	332.377	307.033	-170.507	317.426	168.848	13.3551	370.116	255.599	-24.8998	377.189	36.3114	-0.923232	375.549	21.4832	14.9961	400.5	33.3994
1932	-120.202	334.251	309.218	-168.22	317.904	171.874	16.6517	372.16	255.471	-24.8951	377.188	36.3365	-0.939398	375.549	21.4858	14.977	400.505	33.4067
1933	-115.763	336.245	311.388	-165.753	318.475	174.899	20.0963	374.226	255.259	-24.8418	377.184	36.351	-0.914144	375.552	21.4901	14.9987	400.504	33.4061
1934	-111.195	338.303	313.555	-163.228	319.081	178.042	23.5918	376.38	254.988	-24.8427	377.183	36.3665	-0.914568	375.553	21.5176	14.9883	400.511	33.4312
1935	-106.471	340.441	315.646	-160.52	319.691	181.145	27.1813	378.614	254.606	-24.8227	377.186	36.359	-0.839965	375.562	21.5437	15.0042	400.509	33.4297
1936	-101.601	342.648	317.706	-157.73	320.285	184.304	30.8179	380.925	254.136	-24.8062	377.153	36.3534	-0.854573	375.552	21.5498	14.9895	400.509	33.4385
1937	-96.5511	344.873	319.691	-154.73	320.83	187.496	34.5926	383.375	253.561	-24.835	377.184	36.3415	-0.910107	375.55	21.5017	14.9885	400.501	33.4109
1938	-91.2866	347.194	321.655	-151.541	321.37	190.692	38.4483	385.904	252.904	-24.8597	377.189	36.3425	-0.9359	375.553	21.4933	14.9712	400.505	33.4071
1939	-85.8032	349.576	323.539	-148.16	321.911	193.942	42.4162	388.465	252.189	-24.8281	377.188	36.3352	-0.922154	375.55	21.4809	14.9867	400.501	33.3895
1940	-80.2229	351.99	325.336	-144.667	322.484	197.168	46.2894	391.274	251.138	-24.8357	377.189	36.3509	-0.935388	375.552	21.4926	14.9757	400.506	33.409
1941	-74.4739	354.43	327.025	-141.032	323.078	200.377	50.326	393.954	250.129	-24.8009	377.186	36.3504	-0.918896	375.549	21.4998	14.9931	400.502	33.4176
1942	-68.7117	356.905	328.582	-137.311	323.69	203.515	54.3089	396.685	248.996	-24.7918	377.184	36.3645	-0.927402	375.548	21.5124	14.9898	400.507	33.4357
1943	-62.9198	359.399	330.008	-133.558	324.366	206.539	58.2612	399.39	247.753	-24.7753	377.182	36.361	-0.915896	375.549	21.5095	14.9873	400.501	33.4278
1944	-57.2334	361.934	331.267	-129.829	325.139	209.482	62.1061	402	246.426	-24.783	377.18	36.3519	-0.920715	375.542	21.5087	14.9752	400.497	33.4169
1945	-51.6267	364.482	332.376	-126.178	326.077	212.259	65.8932	404.49	244.981	-24.7835	377.183	36.3375	-0.864778	375.554	21.5257	14.9676	400.493	33.4007
1946	-46.1074	367.027	333.357	-122.642	327.132	214.973	69.5919	406.804	243.496	-24.7979	377.187	36.3308	-0.916339	375.551	21.4935	14.9664	400.499	33.3911
1947	-40.6621	369.571	334.208	-119.105	328.297	217.572	73.2558	409.01	241.943	-24.7906	377.182	36.3281	-0.927475	375.546	21.4931	14.9757	400.495	33.4034
1948	-35.2626	372.11	334.941	-115.585	329.493	220.061	76.8342	411.153	240.33	-24.7798	377.182	36.3339	-0.939809	375.544	21.4992	14.9775	400.498	33.4197
1949	-29.8872	374.682	335.547	-112.026	330.713	222.499	80.383	413.339	238.65	-24.7596	377.183	36.3361	-0.930624	375.55	21.505	14.9812	400.499	33.4324
1950	-24.5302	377.26	336.029	-108.394	331.911	224.798	83.8417	415.559	236.864	-24.7458	377.177	36.3263	-0.927775	375.546	21.5064	14.9812	400.499	33.4207
1951	-19.1511	379.856	336.391	-104.737	333.1	227.069	87.2336	417.792	235.019	-24.7209	377.173	36.3182	-0.923985	375.544	21.5062	14.9703	400.501	33.4163
1952	-13.818	382.471	336.632	-101.04	334.316	229.231	90.6124	420.032	233.087	-24.6952	377.162	36.3066	-0.91319	375.543	21.4974	14.9667	400.498	33.4041
1953	-8.52423	385.093	336.761	-97.3496	335.585	231.312	93.9005	422.25	231.093	-24.6846	377.155	36.2986	-0.917918	375.547	21.5006	14.9735	400.503	33.408
1954	-3.25113	387.712	336.766	-93.6407	336.875	233.322	97.1232	424.442	229.018	-24.673	377.156	36.2805	-0.920672	375.548	21.4959	14.98	400.502	33.4079
